,Bin #,Score,Bins
0,Bin 1,2501.720559379297,"['P_3', 'P_7', 'P_6', 'P_2']"
1,Bin 2,2492.4720833587226,"['P_6', 'P_9', 'P_4', 'P_7']"
2,Bin 3,2398.583932155033,"['P_7', 'P_9', 'P_3', 'P_2']"
3,Bin 4,2347.314437658248,"['P_4', 'P_8', 'P_10', 'P_6']"
4,Bin 5,2341.809589058439,"['P_9', 'P_10', 'P_6', 'P_1']"
5,Bin 6,1857.1115821991928,"['P_6', 'P_2', 'P_3']"
6,Bin 7,1857.1115821991928,"['P_6', 'P_3', 'P_2']"
7,Bin 8,1857.1115821991928,"['P_2', 'P_3', 'P_6']"
8,Bin 9,1819.2688345306294,"['P_6', 'P_2', 'P_5']"
9,Bin 10,1816.0452656977457,"['P_4', 'P_8', 'P_6']"
10,Bin 11,1809.7668545893152,"['P_7', 'P_4', 'P_9']"
11,Bin 12,1801.8475074911717,"['P_10', 'P_7', 'P_9']"
12,Bin 13,1797.7060990236698,"['P_3', 'P_6', 'P_7']"
13,Bin 14,1797.7060990236698,"['P_6', 'P_3', 'P_7']"
14,Bin 15,1778.9324121395603,"['P_7', 'P_10', 'P_4']"
15,Bin 16,1778.9324121395603,"['P_10', 'P_7', 'P_4']"
16,Bin 17,1759.4151817389172,"['P_9', 'P_8', 'P_5']"
17,Bin 18,1757.9445177688572,"['P_6', 'P_3', 'P_5']"
18,Bin 19,1749.7307734417623,"['P_2', 'P_10', 'P_3']"
19,Bin 20,1749.7307734417623,"['P_3', 'P_2', 'P_10']"
20,Bin 21,1749.7307734417623,"['P_10', 'P_3', 'P_2']"
21,Bin 22,1748.8649911353234,"['P_6', 'P_9', 'P_7']"
22,Bin 23,1740.2874658031901,"['P_7', 'P_8', 'P_6']"
23,Bin 24,1739.2117558262444,"['P_2', 'P_3', 'P_5']"
24,Bin 25,1712.215460449401,"['P_4', 'P_8', 'P_10']"
25,Bin 26,1702.455671030256,"['P_2', 'P_10', 'P_7']"
26,Bin 27,1701.299171288696,"['P_8', 'P_2', 'P_6']"
27,Bin 28,1699.8395776106868,"['P_6', 'P_7', 'P_1']"
28,Bin 29,1699.8395776106868,"['P_7', 'P_6', 'P_1']"
29,Bin 30,1699.420123969738,"['P_7', 'P_8', 'P_5']"
30,Bin 31,1697.5841609976067,"['P_3', 'P_8', 'P_2']"
31,Bin 32,1697.5841609976067,"['P_8', 'P_2', 'P_3']"
32,Bin 33,1688.3789126641786,"['P_8', 'P_10', 'P_6']"
33,Bin 34,1683.4893450283273,"['P_5', 'P_7', 'P_10']"
34,Bin 35,1677.9342616662902,"['P_7', 'P_2', 'P_5']"
35,Bin 36,1677.663680257129,"['P_7', 'P_10', 'P_1']"
36,Bin 37,1674.7228738263448,"['P_10', 'P_8', 'P_2']"
37,Bin 38,1650.0523120566681,"['P_10', 'P_4', 'P_6']"
38,Bin 39,1646.6937968842378,"['P_9', 'P_3', 'P_10']"
39,Bin 40,1171.071598743904,"['P_6', 'P_2', 'P_8', 'P_5', 'R_8']"
40,Bin 46,1079.5862524526872,"['P_2', 'P_6']"
41,Bin 45,1042.866074674308,"['P_3', 'P_8']"
42,Bin 42,997.8426572779339,"['P_9', 'P_10']"
43,Bin 49,413.58606611258136,"['P_8', 'P_6', 'R_17']"
44,Bin 50,365.12737436668226,"['R_33', 'P_9', 'P_2']"
45,Bin 43,114.74298052507655,"['P_10', 'R_38']"
46,Bin 44,0.06043565728124762,['R_12']
47,Bin 41,0.0,"['P_2', 'R_27', 'R_22', 'R_5']"
48,Bin 47,0.0,"['P_4', 'R_22', 'R_14', 'R_9']"
49,Bin 48,0.0,"['P_10', 'P_2', 'R_11', 'R_39', 'R_20', 'R_13', 'R_1', 'R_31']"
