,0
,Bin 1
Bin #,"['P_3', 'P_7', 'P_6', 'P_2']"
Top Bin of Features:,2501.720559379297
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5331
Number of Instances with Mismatch(es) in Bin:,4669
p-value from Log Rank Test:,0.0
