,Bin #,Score,Bins
0,Bin 1,98.56108438046148,"['P_4', 'P_8', 'P_2']"
1,Bin 2,98.30202458523739,"['P_4', 'P_10', 'P_1', 'P_3']"
2,Bin 3,98.12643602652103,"['P_4', 'P_1', 'P_8', 'P_7']"
3,Bin 4,97.4276126783754,"['P_10', 'P_4', 'P_6']"
4,Bin 5,97.08364484255601,"['P_1', 'P_8', 'P_3']"
5,Bin 6,96.65771618085164,"['P_9', 'P_4', 'P_2']"
6,Bin 7,96.65771618085164,"['P_2', 'P_9', 'P_4']"
7,Bin 8,91.47812578868006,"['P_2', 'P_10', 'P_9']"
8,Bin 9,90.88921977009015,"['P_3', 'P_8', 'P_2']"
9,Bin 10,90.06596577786317,"['P_2', 'P_4', 'P_1']"
10,Bin 11,89.03173214355316,"['P_8', 'P_9', 'P_10']"
11,Bin 12,88.54226271864782,"['P_4', 'P_2', 'P_3']"
12,Bin 13,87.33081436679906,"['P_10', 'P_6', 'P_9']"
13,Bin 14,85.71221495937155,"['P_8', 'P_3', 'P_10']"
14,Bin 15,84.52898730107455,"['P_8', 'P_9', 'P_4']"
15,Bin 16,83.39829200031524,"['P_4', 'P_1', 'P_7']"
16,Bin 17,82.31482163969004,"['P_1', 'P_4', 'P_3']"
17,Bin 18,81.68863903482776,"['P_10', 'P_4']"
18,Bin 19,81.68863903482776,"['P_4', 'P_10']"
19,Bin 20,80.93428651986228,"['P_9', 'P_2', 'P_7']"
20,Bin 21,80.62177739240559,"['P_1', 'P_7', 'P_2']"
21,Bin 22,79.96847173095156,"['P_4', 'P_5', 'P_9']"
22,Bin 23,79.83591802863987,"['P_5', 'P_9', 'P_1']"
23,Bin 24,79.58733191272032,"['P_2', 'P_7', 'P_5']"
24,Bin 25,79.57546740338772,"['P_1', 'P_8']"
25,Bin 26,79.57546740338772,"['P_8', 'P_1']"
26,Bin 27,79.46266414855837,"['P_1', 'P_10']"
27,Bin 28,79.46266414855837,"['P_10', 'P_1']"
28,Bin 29,78.50408383047426,"['P_2', 'P_4', 'P_6']"
29,Bin 30,78.50408383047426,"['P_6', 'P_2', 'P_4']"
30,Bin 31,78.50408383047426,"['P_2', 'P_6', 'P_4']"
31,Bin 32,78.34025738224688,"['P_4', 'P_2', 'P_5']"
32,Bin 33,76.7395228810456,"['P_3', 'P_2', 'P_5']"
33,Bin 34,76.65584940812319,"['P_3', 'P_10', 'P_6']"
34,Bin 35,74.32559622142901,"['P_9', 'P_4']"
35,Bin 36,74.12689436673217,"['P_9', 'P_2', 'P_6']"
36,Bin 37,73.8988214254766,"['P_10', 'P_2']"
37,Bin 38,73.8988214254766,"['P_2', 'P_10']"
38,Bin 39,72.79401989997866,"['P_9', 'P_10']"
39,Bin 40,71.9015660444959,"['P_1', 'P_4']"
40,Bin 42,61.65807381086327,"['P_8', 'P_3']"
41,Bin 44,43.22962556351225,['P_1']
42,Bin 45,38.05195933489609,"['P_5', 'P_6']"
43,Bin 41,9.649819138812639,"['P_4', 'R_12', 'R_33', 'P_3']"
44,Bin 50,8.878305977802109,"['P_3', 'P_6', 'R_17']"
45,Bin 48,2.8399007776802194,"['P_1', 'P_2', 'R_9', 'R_39']"
46,Bin 46,2.7638578550781774,"['P_9', 'R_22', 'R_40']"
47,Bin 43,1.5246899337525273,['R_23']
48,Bin 47,0.0,"['P_10', 'R_21', 'R_33', 'R_36']"
49,Bin 49,0.0,"['P_10', 'P_2', 'R_11', 'R_39', 'R_20', 'R_13', 'R_1', 'R_31']"
