,0
,Bin 1
Bin #,"['R_29', 'R_35']"
Top Bin of Features:,13.686555461601028
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,3080
Number of Instances with Mismatch(es) in Bin:,6920
p-value from Log Rank Test:,0.00021599528447346214
