,0
,Bin 1
Bin #,"['P_6', 'P_2', 'P_8', 'P_7', 'P_4']"
Top Bin of Features:,8188.919732070224
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5139
Number of Instances with Mismatch(es) in Bin:,4861
p-value from Log Rank Test:,0.0
