,Bin #,Score,Bins
0,Bin 1,8906.138615701893,"['P_6', 'P_4', 'P_3', 'P_9', 'P_5']"
1,Bin 2,8369.653838866738,"['P_9', 'P_10', 'P_8', 'P_2']"
2,Bin 3,8331.128779466035,"['P_1', 'P_5', 'P_2', 'P_6']"
3,Bin 4,8330.444738045691,"['P_6', 'P_1', 'P_8', 'P_10']"
4,Bin 5,8285.792045229899,"['P_4', 'P_3', 'P_9', 'P_5']"
5,Bin 6,8249.923632143524,"['P_8', 'P_3', 'P_5', 'P_9']"
6,Bin 7,7265.092788977167,"['P_8', 'P_4', 'P_1']"
7,Bin 8,7154.330761019522,"['P_3', 'P_8', 'P_1']"
8,Bin 9,7147.968562315413,"['P_1', 'P_8', 'P_2']"
9,Bin 10,7145.3322978457845,"['P_9', 'P_10', 'P_7']"
10,Bin 11,7135.247525583268,"['P_2', 'P_6', 'P_10']"
11,Bin 12,7131.5755190771315,"['P_9', 'P_3', 'P_4']"
12,Bin 13,7115.583567391064,"['P_6', 'P_4', 'P_2']"
13,Bin 14,7073.436226295231,"['P_6', 'P_2', 'P_9']"
14,Bin 15,7073.436226295231,"['P_9', 'P_2', 'P_6']"
15,Bin 16,7066.877803907135,"['P_5', 'P_10', 'P_1']"
16,Bin 17,7064.808544011245,"['P_9', 'P_10', 'P_6']"
17,Bin 18,7064.808544011245,"['P_10', 'P_9', 'P_6']"
18,Bin 19,7063.931615843113,"['P_3', 'P_7', 'P_10']"
19,Bin 20,7063.931615843113,"['P_10', 'P_3', 'P_7']"
20,Bin 21,7052.996873648409,"['P_9', 'P_8', 'P_5']"
21,Bin 22,7040.597561984423,"['P_9', 'P_10', 'P_3']"
22,Bin 23,7021.267914009649,"['P_2', 'P_5', 'P_6']"
23,Bin 24,6999.187820714446,"['P_3', 'P_10', 'P_6']"
24,Bin 25,6999.187820714446,"['P_10', 'P_3', 'P_6']"
25,Bin 26,6994.330238923478,"['P_8', 'P_3', 'P_5']"
26,Bin 27,6945.896998717616,"['P_8', 'P_5', 'P_10']"
27,Bin 28,5513.483040717172,"['P_10', 'P_1']"
28,Bin 29,5460.185712088784,"['P_4', 'P_9']"
29,Bin 30,5454.0819085498715,"['P_10', 'P_4']"
30,Bin 31,5454.0819085498715,"['P_4', 'P_10']"
31,Bin 32,5427.017310131373,"['P_10', 'P_2']"
32,Bin 33,5427.017310131373,"['P_2', 'P_10']"
33,Bin 34,5413.383868537303,"['P_8', 'P_1']"
34,Bin 35,5408.584514499922,"['P_4', 'P_2']"
35,Bin 36,5408.584514499922,"['P_2', 'P_4']"
36,Bin 37,5399.811779403588,"['P_9', 'P_8']"
37,Bin 38,5397.327542951069,"['P_4', 'P_8']"
38,Bin 39,5362.434845945861,"['P_2', 'P_9']"
39,Bin 40,5362.434845945861,"['P_9', 'P_2']"
40,Bin 44,2888.925724648085,['P_9']
41,Bin 46,1050.2180919231853,"['P_5', 'P_8', 'P_4', 'R_31']"
42,Bin 42,1047.293505472214,"['P_3', 'P_9', 'P_5', 'R_33']"
43,Bin 47,970.5236164462318,"['P_10', 'P_3', 'P_7', 'R_25']"
44,Bin 50,733.2169853345181,"['R_33', 'P_9', 'P_2']"
45,Bin 49,625.488067801586,"['P_2', 'P_10', 'R_35']"
46,Bin 45,261.48241215130054,"['P_8', 'R_30']"
47,Bin 43,2.0731797770438543,['R_23']
48,Bin 41,0.0,"['P_1', 'P_3', 'R_2', 'P_4', 'P_5', 'R_18', 'R_31']"
49,Bin 48,0.0,"['P_2', 'R_24', 'R_8', 'R_29', 'P_1']"
