,0
,Bin 1
Bin #,"['P_5', 'P_7', 'P_8', 'P_2']"
Top Bin of Features:,7029.031014706845
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5372
Number of Instances with Mismatch(es) in Bin:,4628
p-value from Log Rank Test:,0.0
