,0
,Bin 1
Bin #,"['P_2', 'P_8', 'P_1', 'P_7']"
Top Bin of Features:,6344.5096397805455
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5365
Number of Instances with Mismatch(es) in Bin:,4635
p-value from Log Rank Test:,0.0
