,Bin #,Score,Bins
0,Bin 1,9280.695169435605,"['P_1', 'P_3', 'P_2']"
1,Bin 2,9280.695169435605,"['P_6', 'P_5', 'P_10']"
2,Bin 3,9280.695169435605,"['P_10', 'P_2', 'P_7']"
3,Bin 4,9280.695169435605,"['P_8', 'P_3', 'P_2']"
4,Bin 5,9280.695169435605,"['P_6', 'P_2', 'P_3']"
5,Bin 6,9280.695169435605,"['P_9', 'P_10', 'P_2']"
6,Bin 7,9280.695169435605,"['P_8', 'P_10', 'P_7']"
7,Bin 8,9280.695169435605,"['P_5', 'P_3', 'P_2']"
8,Bin 9,9280.695169435605,"['P_4', 'P_2', 'P_1']"
9,Bin 10,9280.695169435605,"['P_10', 'P_8', 'P_2']"
10,Bin 11,9280.695169435605,"['P_10', 'P_3', 'P_8']"
11,Bin 12,9061.088507213892,"['P_10', 'P_4']"
12,Bin 13,9061.088507213892,"['P_4', 'P_10']"
13,Bin 14,9050.790166227009,"['P_1', 'P_8']"
14,Bin 15,9036.159208979469,"['P_4', 'P_2']"
15,Bin 16,9025.091381083814,"['P_2', 'P_1']"
16,Bin 17,9022.028511955194,"['P_1', 'P_7']"
17,Bin 18,9012.214503812831,"['P_3', 'P_2']"
18,Bin 19,9012.214503812831,"['P_2', 'P_3']"
19,Bin 20,9007.739866024584,"['P_10', 'P_3']"
20,Bin 21,9007.739866024584,"['P_3', 'P_10']"
21,Bin 22,8999.919174452081,"['P_9', 'P_8']"
22,Bin 23,8998.86915661948,"['P_10', 'P_9']"
23,Bin 24,8998.86915661948,"['P_9', 'P_10']"
24,Bin 25,8988.870810507693,"['P_6', 'P_3']"
25,Bin 26,8988.870810507693,"['P_3', 'P_6']"
26,Bin 27,8987.746358662127,"['P_8', 'P_6']"
27,Bin 28,8987.746358662127,"['P_6', 'P_8']"
28,Bin 29,8985.241265737359,"['P_9', 'P_6']"
29,Bin 30,8983.703092867645,"['P_7', 'P_8']"
30,Bin 31,8977.425213717532,"['P_10', 'P_1']"
31,Bin 32,8976.015899733919,"['P_1', 'P_4']"
32,Bin 33,8969.862434323853,"['P_5', 'P_8']"
33,Bin 34,8963.432639128001,"['P_9', 'P_3']"
34,Bin 35,8958.825225151055,"['P_10', 'P_2']"
35,Bin 36,8958.825225151055,"['P_2', 'P_10']"
36,Bin 37,8953.700434702814,"['P_3', 'P_1']"
37,Bin 38,8940.663208930617,"['P_2', 'P_7']"
38,Bin 39,8937.246689357347,"['P_1', 'P_6']"
39,Bin 40,8934.735671577755,"['P_8', 'P_2']"
40,Bin 43,6752.675597940315,['P_8']
41,Bin 41,0.0,"['P_9', 'R_8', 'R_32', 'P_2', 'R_24', 'R_18', 'R_31']"
42,Bin 42,0.0,"['P_6', 'P_3', 'R_24']"
43,Bin 44,0.0,['R_8']
44,Bin 45,0.0,"['P_10', 'P_2', 'R_11', 'R_23']"
45,Bin 46,0.0,"['P_6', 'R_21', 'R_33', 'R_36']"
46,Bin 47,0.0,"['P_2', 'P_10', 'R_21', 'R_7']"
47,Bin 48,0.0,"['P_10', 'R_24', 'R_8', 'R_29', 'P_1']"
48,Bin 49,0.0,"['P_9', 'P_3', 'R_25']"
49,Bin 50,0.0,"['R_33', 'P_9', 'P_2']"
