,Bin #,Score,Bins
0,Bin 1,2826.8053135081377,"['P_10', 'P_9', 'P_6', 'P_4']"
1,Bin 2,1318.885340094089,"['P_10', 'P_9', 'R_14', 'P_6', 'P_2', 'P_5']"
2,Bin 3,1282.038505643434,"['P_5', 'P_10', 'P_2', 'P_8', 'P_6', 'R_28']"
3,Bin 4,1211.0461027422575,"['P_8', 'P_9', 'P_6', 'P_5', 'R_7', 'P_1']"
4,Bin 5,1019.2563786428157,"['P_9', 'R_33', 'P_7', 'P_5', 'P_8', 'R_7', 'P_10', 'P_2']"
5,Bin 6,895.6076150690642,"['P_9', 'P_10', 'P_6', 'P_3', 'R_10']"
6,Bin 7,888.0709484897563,"['P_10', 'P_9', 'P_4', 'P_3', 'R_33']"
7,Bin 8,884.9771959493866,"['P_6', 'P_8', 'P_9', 'P_2', 'R_24']"
8,Bin 9,878.6401579391028,"['P_10', 'P_3', 'P_5', 'P_6', 'R_31']"
9,Bin 10,827.6099235815699,"['P_9', 'P_10', 'P_7', 'P_5', 'R_28']"
10,Bin 11,818.9136340515596,"['P_4', 'P_7', 'P_9', 'P_3', 'R_2']"
11,Bin 12,782.2107626647091,"['P_6', 'P_9', 'P_7', 'P_8', 'R_28']"
12,Bin 13,767.3866082215546,"['P_9', 'P_8', 'R_34', 'P_2', 'P_7']"
13,Bin 14,760.703480452252,"['P_5', 'P_9', 'P_7', 'R_9', 'P_6']"
14,Bin 15,716.1208547702771,"['R_27', 'P_3', 'P_10', 'P_9', 'P_8', 'R_15', 'P_6']"
15,Bin 16,692.9377911429102,"['P_9', 'P_5', 'R_22', 'P_6', 'P_10', 'P_2', 'P_4', 'R_30', 'R_38']"
16,Bin 17,688.4748960715589,"['P_10', 'P_3', 'P_8', 'P_5', 'R_30', 'P_2', 'R_26']"
17,Bin 18,682.9777628743561,"['P_9', 'P_10', 'R_1', 'P_7', 'P_5', 'R_28', 'P_4']"
18,Bin 19,637.9351284568746,"['P_9', 'P_5', 'P_6', 'P_7', 'R_34', 'P_2', 'R_5']"
19,Bin 20,624.1639650347944,"['R_27', 'P_10', 'P_6', 'P_9']"
20,Bin 21,621.1534567908313,"['P_8', 'P_9', 'P_7', 'R_7', 'P_10', 'P_6', 'R_28']"
21,Bin 22,596.6574070880188,"['R_15', 'P_4', 'P_3', 'P_8', 'P_5', 'P_9', 'R_4']"
22,Bin 23,575.3466811287063,"['P_4', 'R_27', 'P_3', 'P_10']"
23,Bin 24,566.2331336397787,"['P_4', 'R_27', 'P_9', 'P_5', 'R_8', 'P_6']"
24,Bin 25,556.8105998420103,"['P_4', 'R_27', 'P_3', 'R_8', 'P_6', 'R_24', 'P_7', 'P_1']"
25,Bin 26,555.9605921249993,"['P_9', 'P_5', 'R_33', 'P_7']"
26,Bin 27,552.2028091598796,"['P_4', 'R_27', 'P_3', 'P_9', 'P_5', 'R_8']"
27,Bin 28,550.9985239222764,"['P_4', 'P_10', 'P_1', 'R_31']"
28,Bin 29,550.3981798813685,"['P_4', 'R_27', 'P_3', 'R_8', 'P_5', 'P_6']"
29,Bin 30,542.6262643632591,"['P_2', 'P_1', 'P_5', 'P_3', 'R_22', 'R_3']"
30,Bin 31,537.799726610918,"['R_8', 'P_6', 'P_9', 'P_5', 'P_7', 'R_3']"
31,Bin 32,529.6047820535152,"['P_5', 'P_4', 'P_6', 'P_8', 'R_10', 'R_3']"
32,Bin 33,521.0490338575693,"['P_3', 'P_8', 'P_9', 'R_8']"
33,Bin 34,518.4702445697125,"['R_25', 'P_6', 'P_2', 'P_1']"
34,Bin 35,507.38425921465466,"['P_8', 'P_7', 'P_6', 'P_9', 'R_25', 'P_3', 'R_14', 'R_3', 'R_2', 'P_5']"
35,Bin 36,505.6326414470568,"['P_10', 'P_2', 'R_33', 'P_3', 'P_8', 'R_2']"
36,Bin 37,503.3636591598963,"['P_7', 'P_9', 'P_10', 'R_6']"
37,Bin 38,498.2706161220655,"['P_4', 'P_3', 'R_2', 'P_6']"
38,Bin 39,491.4796513930464,"['P_9', 'P_5', 'P_7', 'R_22', 'P_3', 'R_8']"
39,Bin 40,490.36610350487155,"['P_7', 'R_7', 'P_10', 'P_6', 'R_33', 'P_1']"
40,Bin 42,477.3113031730634,"['P_9', 'P_8', 'P_10', 'R_19']"
41,Bin 48,281.8515944030981,"['P_10', 'P_5', 'R_30', 'P_9', 'R_18']"
42,Bin 46,263.2153997216815,"['P_7', 'P_3', 'P_5', 'R_28', 'R_2']"
43,Bin 44,218.3915450035501,"['P_5', 'P_3', 'R_21', 'P_8', 'R_22', 'P_7', 'R_26']"
44,Bin 50,183.27860505189471,"['P_9', 'R_8', 'P_5', 'P_8', 'R_3', 'R_27', 'R_33', 'R_10', 'P_10', 'R_28']"
45,Bin 49,110.29297265883825,"['P_7', 'P_6', 'P_9', 'R_25', 'P_3', 'R_21', 'R_7', 'R_19', 'R_10', 'R_1']"
46,Bin 47,94.18422159663692,"['P_9', 'P_5', 'R_17', 'R_2', 'R_1']"
47,Bin 41,74.21293069968202,"['P_9', 'R_22', 'P_2', 'R_21', 'R_28']"
48,Bin 45,33.10968622039887,"['P_10', 'R_30', 'R_31', 'R_3']"
49,Bin 43,21.56195039925593,"['P_7', 'R_10', 'R_8', 'R_20', 'R_2']"
