,0
,Bin 1
Bin #,"['P_10', 'P_7', 'P_1']"
Top Bin of Features:,9222.049651985639
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5040
Number of Instances with Mismatch(es) in Bin:,4960
p-value from Log Rank Test:,0.0
