,Bin #,Score,Bins
0,Bin 1,6.185752430808076,"['R_34', 'R_24', 'R_11', 'R_35', 'R_22', 'R_25', 'R_5', 'R_21', 'R_2']"
1,Bin 2,5.242435654225292,"['R_8', 'R_20', 'R_29', 'R_21', 'R_5', 'R_7']"
2,Bin 3,4.997283100538002,"['R_4', 'R_2', 'R_10', 'R_37', 'R_26', 'R_23', 'R_16', 'R_17', 'R_15']"
3,Bin 4,4.860820056581626,"['R_7', 'R_25', 'R_21', 'R_9', 'R_4', 'R_29', 'R_35']"
4,Bin 5,4.428396445395167,"['R_37', 'R_26', 'R_16', 'R_14', 'R_17', 'R_40', 'R_35']"
5,Bin 6,4.387496554322015,"['R_29', 'R_37', 'R_33', 'R_26', 'R_16', 'R_1', 'R_19', 'R_2', 'R_14']"
6,Bin 7,4.375274490218084,"['R_7', 'R_25', 'R_29', 'R_13', 'R_40', 'R_21']"
7,Bin 8,4.360782352854804,"['R_2', 'R_33', 'R_26', 'R_15', 'R_37', 'R_17', 'R_23', 'R_11', 'R_16', 'R_8']"
8,Bin 9,4.328483903510976,"['R_27', 'R_29', 'R_32', 'R_25', 'R_30', 'R_4']"
9,Bin 10,4.2265112909385225,"['R_7', 'R_21', 'R_29', 'R_25', 'R_12', 'R_26', 'R_14', 'R_35']"
10,Bin 11,4.210264263970313,"['R_8', 'R_25', 'R_24', 'R_35', 'R_21', 'R_14', 'R_33', 'R_12', 'R_32', 'R_40', 'R_29', 'R_15']"
11,Bin 12,4.165975877370282,"['R_34', 'R_32', 'R_20', 'R_25', 'R_15', 'R_4', 'R_33', 'R_26', 'R_35', 'R_7', 'R_9']"
12,Bin 13,3.900283009158862,"['R_25', 'R_34', 'R_2', 'R_14', 'R_35', 'R_21', 'R_5']"
13,Bin 14,3.891819140444245,"['R_4', 'R_2', 'R_37', 'R_16', 'R_17', 'R_15', 'R_5', 'R_26', 'R_35']"
14,Bin 15,3.866095252414097,"['R_35', 'R_21', 'R_34', 'R_9', 'R_5', 'R_40', 'R_32', 'R_29', 'R_38', 'R_8', 'R_16']"
15,Bin 16,3.7699728777687067,"['R_4', 'R_24', 'R_26', 'R_29', 'R_35', 'R_33', 'R_34', 'R_5', 'R_13']"
16,Bin 17,3.7076477869523083,"['R_8', 'R_29', 'R_35', 'R_25', 'R_12', 'R_13']"
17,Bin 18,3.696405693572265,"['R_5', 'R_4', 'R_13', 'R_6', 'R_25', 'R_8', 'R_40', 'R_24', 'R_27', 'R_35']"
18,Bin 19,3.6716431872504667,"['R_7', 'R_38', 'R_32', 'R_29', 'R_34', 'R_20', 'R_13']"
19,Bin 20,3.6123896559483684,"['R_34', 'R_7', 'R_24', 'R_32', 'R_11', 'R_38', 'R_35', 'R_15', 'R_8']"
20,Bin 21,3.5810788862369014,"['R_21', 'R_40', 'R_25', 'R_24', 'R_30', 'R_32', 'R_13', 'R_2', 'R_5', 'R_9']"
21,Bin 22,3.553967002975507,"['R_21', 'R_7', 'R_5', 'R_34', 'R_20', 'R_25', 'R_39', 'R_13', 'R_30', 'R_27']"
22,Bin 23,3.5340316578905986,"['R_8', 'R_20', 'R_29', 'R_21', 'R_28', 'R_4', 'R_5']"
23,Bin 24,3.4713504041219814,"['R_7', 'R_21', 'R_20', 'R_33', 'R_15', 'R_36', 'R_32', 'R_25', 'R_29', 'R_13', 'R_9']"
24,Bin 25,3.4401663085981515,"['R_32', 'R_20', 'R_4', 'R_34', 'R_38', 'R_35', 'R_21', 'R_26', 'R_29', 'R_9']"
25,Bin 26,3.4342010030554206,"['R_25', 'R_32', 'R_2', 'R_5', 'R_35', 'R_29', 'R_6', 'R_22']"
26,Bin 27,3.425676120315886,"['R_21', 'R_34', 'R_5', 'R_40', 'R_29', 'R_16', 'R_36', 'R_25', 'R_13', 'R_35']"
27,Bin 28,3.417760639379726,"['R_5', 'R_25', 'R_24', 'R_27', 'R_35', 'R_32', 'R_26', 'R_38', 'R_3', 'R_6', 'R_9']"
28,Bin 29,3.4146935299549455,"['R_20', 'R_27', 'R_24', 'R_30', 'R_38', 'R_29', 'R_4', 'R_40', 'R_25']"
29,Bin 30,3.41121244664939,"['R_7', 'R_25', 'R_21', 'R_20', 'R_11', 'R_9']"
30,Bin 31,3.393261578061283,"['R_5', 'R_4', 'R_25', 'R_8', 'R_24', 'R_26', 'R_31', 'R_30', 'R_11', 'R_29']"
31,Bin 32,3.3242974679399886,"['R_12', 'R_25', 'R_11', 'R_9', 'R_7', 'R_5', 'R_24', 'R_40', 'R_1']"
32,Bin 33,3.291012083200295,"['R_34', 'R_32', 'R_11', 'R_38', 'R_15', 'R_21', 'R_25']"
33,Bin 34,3.2866469306985064,"['R_5', 'R_13', 'R_36', 'R_35', 'R_7', 'R_24', 'R_38', 'R_8']"
34,Bin 35,3.243757110195564,"['R_7', 'R_29', 'R_38', 'R_21', 'R_20', 'R_25', 'R_5', 'R_1']"
35,Bin 36,3.2361959618690275,"['R_2', 'R_33', 'R_16', 'R_14', 'R_4', 'R_1', 'R_21', 'R_37', 'R_28', 'R_15']"
36,Bin 37,3.1971530905772765,"['R_34', 'R_35', 'R_20', 'R_39', 'R_15', 'R_29']"
37,Bin 38,3.1473053077040567,"['R_4', 'R_6', 'R_25', 'R_40', 'R_24', 'R_35', 'R_12', 'R_21', 'R_30', 'R_14', 'R_33']"
38,Bin 39,3.112301420652253,"['R_37', 'R_33', 'R_26', 'R_16', 'R_1', 'R_14', 'R_20', 'R_4', 'R_9']"
39,Bin 40,3.080065618649792,"['R_7', 'R_21', 'R_29', 'R_35', 'R_5', 'R_31']"
40,Bin 47,2.922964346101608,"['R_5', 'R_35', 'R_24', 'R_38', 'R_8', 'R_7', 'R_13', 'R_30', 'R_2']"
41,Bin 49,1.7305426255410437,"['R_7', 'R_2', 'R_5', 'R_35', 'R_24', 'R_31', 'R_36', 'R_27', 'R_21']"
42,Bin 48,0.8044401886076915,"['R_38', 'R_20', 'R_13', 'R_36', 'R_34', 'R_8']"
43,Bin 44,0.41755285396335073,"['R_29', 'R_35', 'R_12', 'R_13', 'R_36', 'R_31']"
44,Bin 42,0.3793019458291501,"['R_26', 'R_14', 'R_17', 'R_33', 'R_20', 'R_30']"
45,Bin 41,0.06832939777528865,"['R_20', 'R_27', 'R_40', 'R_17', 'R_1', 'R_39']"
46,Bin 45,0.025590454768742974,"['R_13', 'R_2', 'R_7', 'R_9', 'R_39', 'R_14', 'R_33']"
47,Bin 46,0.0066735497008563556,"['R_5', 'R_30', 'R_25', 'R_20', 'R_37', 'R_16']"
48,Bin 50,0.0004500354684741449,"['R_25', 'R_12', 'R_26', 'R_14', 'R_6', 'R_17', 'R_32']"
49,Bin 43,0.0,"['R_5', 'R_24', 'R_38', 'R_32', 'R_2']"
