,0
,Bin 42
Bin #,"['P_9', 'P_1', 'P_6', 'P_5']"
Top Bin of Features:,5526.829245178493
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,6639
Number of Instances with Mismatch(es) in Bin:,3361
p-value from Log Rank Test:,0.0
