,Bin #,Score,Bins
0,Bin 391,5202.7611097808685,"['P_1', 'P_3']"
1,Bin 362,655.1201192485947,"['P_1', 'P_7', 'R_450']"
2,Bin 373,262.64107604042465,"['P_6', 'P_1', 'R_271', 'R_348']"
3,Bin 343,260.8279526632124,"['P_6', 'P_9', 'R_79', 'R_25']"
4,Bin 118,258.43921470838103,"['R_46', 'P_9']"
5,Bin 263,254.13318932483753,"['R_278', 'P_4']"
6,Bin 379,252.11337360227517,"['P_10', 'R_340']"
7,Bin 365,251.6501776349404,"['P_9', 'P_6', 'R_255', 'R_400']"
8,Bin 14,245.65372103303295,"['R_104', 'P_10']"
9,Bin 339,238.76233622571792,"['R_104', 'P_6']"
10,Bin 256,235.76737322914198,"['R_322', 'P_1']"
11,Bin 397,221.52999791409258,"['P_7', 'P_9', 'R_77', 'R_380']"
12,Bin 347,219.00432275472784,"['P_4', 'P_8', 'R_50', 'R_214']"
13,Bin 255,218.78798480017863,"['P_7', 'R_10']"
14,Bin 49,216.18014757209667,"['R_212', 'P_9']"
15,Bin 308,210.24579085027878,"['P_7', 'R_154']"
16,Bin 378,207.6245849374178,"['P_6', 'P_7', 'R_56', 'R_374']"
17,Bin 202,203.5182925489219,"['P_2', 'R_190']"
18,Bin 236,199.83737270993456,"['P_8', 'R_63']"
19,Bin 384,195.32516911123685,"['P_8', 'R_292']"
20,Bin 173,182.48037637988472,"['R_293', 'P_5']"
21,Bin 371,172.50967246488713,"['P_7', 'R_137']"
22,Bin 31,147.06220145849403,"['P_8', 'R_7']"
23,Bin 20,142.5191442031245,"['P_6', 'R_471']"
24,Bin 43,140.62859721822912,"['P_3', 'R_471']"
25,Bin 332,135.40498697529475,"['P_4', 'R_160', 'R_319']"
26,Bin 342,118.69691623473831,"['R_310', 'R_307', 'P_7']"
27,Bin 387,114.9919470360432,"['P_8', 'R_47', 'R_267']"
28,Bin 382,114.28794669248892,"['P_6', 'R_184', 'R_135']"
29,Bin 366,103.79450816723056,"['R_405', 'P_1', 'R_130']"
30,Bin 395,100.27411900525644,"['P_1', 'R_310', 'R_159']"
31,Bin 389,96.82191800496263,"['P_9', 'R_298', 'R_355']"
32,Bin 376,95.90790776418322,"['P_5', 'R_459', 'R_174']"
33,Bin 400,94.29341195062607,"['P_6', 'R_5', 'R_457']"
