,Top Bin,Top Bin of Features:,Number of Instances with No Mismatches in Bin:,Number of Instances with Mismatch(es) in Bin:,p-value from Log Rank Test:
0,"['P_3', 'P_1', 'P_2', 'P_6']",5329,5329,4671,0.0
