,Bin #,Score,Bins
0,Bin 1,2334.025177043109,"['P_5', 'P_6', 'P_7', 'P_3']"
1,Bin 2,2287.853413394433,"['P_4', 'P_9', 'P_10', 'P_5']"
2,Bin 3,2240.3225155362074,"['P_7', 'P_8', 'P_5', 'P_9']"
3,Bin 4,2043.52693182805,"['P_4', 'P_2', 'P_5']"
4,Bin 5,2033.0819624672133,"['P_6', 'P_9', 'P_1']"
5,Bin 6,2007.6216959577632,"['P_6', 'P_7', 'P_9']"
6,Bin 7,2007.6216959577632,"['P_6', 'P_9', 'P_7']"
7,Bin 8,1993.3539652514482,"['P_4', 'P_8', 'P_5']"
8,Bin 9,1992.2683830120234,"['P_9', 'P_7', 'P_4']"
9,Bin 10,1987.791523906692,"['P_5', 'P_4', 'P_9']"
10,Bin 11,1987.2761826086364,"['P_8', 'P_5', 'P_1']"
11,Bin 12,1979.8189061440974,"['P_3', 'P_5', 'P_4']"
12,Bin 13,1970.6865975348903,"['P_6', 'P_9', 'P_10']"
13,Bin 14,1966.28538122824,"['P_6', 'P_5', 'P_2']"
14,Bin 15,1963.7214422313623,"['P_5', 'P_3', 'P_10']"
15,Bin 16,1963.7214422313623,"['P_10', 'P_3', 'P_5']"
16,Bin 17,1962.9709402658964,"['P_5', 'P_6', 'P_3']"
17,Bin 18,1958.6618962584455,"['P_4', 'P_7', 'P_5']"
18,Bin 19,1956.883838871892,"['P_6', 'P_9', 'P_2']"
19,Bin 20,1956.1944579434303,"['P_10', 'P_2', 'P_6']"
20,Bin 21,1937.3118630818822,"['P_6', 'P_5', 'P_9']"
21,Bin 22,1934.1123392660813,"['P_6', 'P_7', 'P_3']"
22,Bin 23,1931.0889945596448,"['P_6', 'P_5', 'P_8']"
23,Bin 24,1928.9341872229495,"['P_5', 'P_10', 'P_6']"
24,Bin 25,1928.9341872229495,"['P_6', 'P_10', 'P_5']"
25,Bin 26,1907.571027762901,"['P_7', 'P_8', 'P_5']"
26,Bin 27,1901.1090295497052,"['P_10', 'P_6', 'P_8']"
27,Bin 28,1603.6558011505692,"['P_6', 'P_4']"
28,Bin 29,1603.6558011505692,"['P_4', 'P_6']"
29,Bin 30,1585.4588213552104,"['P_1', 'P_4']"
30,Bin 31,1582.5154264822547,"['P_9', 'P_1']"
31,Bin 32,1568.7946585364734,"['P_4', 'P_9']"
32,Bin 33,1568.7946585364734,"['P_9', 'P_4']"
33,Bin 34,1546.155003636593,"['P_4', 'P_5']"
34,Bin 35,1530.2358221825284,"['P_2', 'P_5']"
35,Bin 36,1522.7478681240568,"['P_9', 'P_2']"
36,Bin 37,1520.8326782446825,"['P_1', 'P_5']"
37,Bin 38,1520.8326782446825,"['P_5', 'P_1']"
38,Bin 39,1512.260623306983,"['P_2', 'P_8']"
39,Bin 40,1507.9094686139156,"['P_9', 'P_10']"
40,Bin 43,848.9390234430916,['P_4']
41,Bin 50,343.42927899990116,"['R_33', 'P_9', 'P_2']"
42,Bin 42,287.13139429348564,"['P_6', 'P_7', 'R_27']"
43,Bin 49,262.85425924304235,"['P_9', 'P_2', 'R_25']"
44,Bin 47,132.264805968034,"['P_1', 'P_8', 'R_9', 'R_7']"
45,Bin 45,33.57082175783203,"['P_8', 'R_10', 'R_7']"
46,Bin 41,0.0,"['P_6', 'P_9', 'R_34', 'R_28', 'R_23']"
47,Bin 44,0.0,"['P_5', 'P_9', 'P_8', 'R_39', 'R_23']"
48,Bin 46,0.0,"['P_4', 'R_21', 'R_33', 'R_32']"
49,Bin 48,0.0,"['P_1', 'R_24', 'R_8', 'R_29', 'R_1']"
