,0
,Bin 1
Bin #,"['P_2', 'P_8', 'P_3', 'P_4']"
Top Bin of Features:,92.2787375638415
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5355
Number of Instances with Mismatch(es) in Bin:,4645
p-value from Log Rank Test:,7.528887600866886e-22
