,0
,Bin 1
Bin #,"['P_9', 'P_8', 'P_3', 'P_1']"
Top Bin of Features:,4161.761121412552
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5362
Number of Instances with Mismatch(es) in Bin:,4638
p-value from Log Rank Test:,0.0
