,0
,Bin 1
Bin #,"['P_7', 'P_5', 'P_6', 'P_3']"
Top Bin of Features:,3114.9965616446757
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5372
Number of Instances with Mismatch(es) in Bin:,4628
p-value from Log Rank Test:,0.0
