,0
,Bin 1
Bin #,"['P_1', 'P_2', 'P_6', 'P_7']"
Top Bin of Features:,1587.2067944785097
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5343
Number of Instances with Mismatch(es) in Bin:,4657
p-value from Log Rank Test:,0.0
