,0
,Bin 1
Bin #,"['P_6', 'P_2', 'P_5', 'P_7', 'P_4']"
Top Bin of Features:,2503.408288879059
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5126
Number of Instances with Mismatch(es) in Bin:,4874
p-value from Log Rank Test:,0.0
