,Bin #,Score,Bins
0,Bin 1,2774.4037536475166,"['P_2', 'P_4', 'P_5', 'P_6']"
1,Bin 2,2749.4756367452055,"['P_3', 'P_10', 'P_8', 'P_1']"
2,Bin 47,2729.132005827459,"['P_5', 'P_4', 'P_7', 'P_9']"
3,Bin 3,2704.039850307787,"['P_2', 'P_9', 'P_10', 'P_1']"
4,Bin 4,2668.3382843285017,"['P_5', 'P_2', 'P_3', 'P_10']"
5,Bin 5,2069.9915465721856,"['P_4', 'P_7', 'P_6']"
6,Bin 6,2060.965562724951,"['P_2', 'P_3', 'P_6']"
7,Bin 7,2029.5619144150314,"['P_5', 'P_8', 'P_4']"
8,Bin 8,2020.7774176018215,"['P_4', 'P_8', 'P_6']"
9,Bin 9,2020.7774176018215,"['P_8', 'P_4', 'P_6']"
10,Bin 10,2013.820866966966,"['P_5', 'P_2', 'P_6']"
11,Bin 11,1951.3285541014952,"['P_6', 'P_7', 'P_5']"
12,Bin 12,1945.557498626419,"['P_2', 'P_3', 'P_10']"
13,Bin 13,1944.0515325928625,"['P_2', 'P_4', 'P_5']"
14,Bin 14,1944.0515325928625,"['P_4', 'P_5', 'P_2']"
15,Bin 15,1937.065020816158,"['P_1', 'P_4', 'P_7']"
16,Bin 16,1929.6744586657353,"['P_3', 'P_2', 'P_5']"
17,Bin 17,1927.538470324738,"['P_8', 'P_5', 'P_3']"
18,Bin 18,1925.1596636796455,"['P_10', 'P_2', 'P_9']"
19,Bin 19,1925.1596636796455,"['P_2', 'P_9', 'P_10']"
20,Bin 20,1920.1964799190664,"['P_3', 'P_8', 'P_7']"
21,Bin 21,1903.9652167136621,"['P_10', 'P_7', 'P_6']"
22,Bin 22,1894.973211570654,"['P_10', 'P_7', 'P_2']"
23,Bin 23,1868.324673203603,"['P_2', 'P_8', 'P_9']"
24,Bin 24,1855.2710207819546,"['P_1', 'P_8', 'P_9']"
25,Bin 25,1407.1906635502417,"['P_4', 'P_3', 'P_2', 'P_5', 'R_14', 'P_10']"
26,Bin 26,1363.6262778345406,"['P_4', 'P_6', 'P_7', 'P_9', 'R_38']"
27,Bin 27,1336.252184440414,"['P_2', 'P_5', 'P_8', 'R_2', 'P_4']"
28,Bin 28,1287.8262126892912,"['P_6', 'P_2', 'P_3', 'P_7', 'R_5']"
29,Bin 29,1259.888792122648,"['P_2', 'P_3', 'P_8', 'P_6', 'R_6']"
30,Bin 30,1242.7902912033787,"['P_3', 'P_5', 'P_4', 'P_2', 'R_31']"
31,Bin 31,1232.9462681897794,"['P_5', 'P_7', 'P_4', 'R_7', 'P_10']"
32,Bin 32,1228.771769020335,"['P_6', 'P_3']"
33,Bin 33,1224.3540514053727,"['P_9', 'P_7', 'P_10', 'P_1', 'R_31']"
34,Bin 34,1215.0311170279115,"['P_4', 'P_6']"
35,Bin 35,1189.7488345935733,"['P_6', 'P_5']"
36,Bin 36,1183.5138927080004,"['P_4', 'P_5']"
37,Bin 37,1183.5138927080004,"['P_5', 'P_4']"
38,Bin 38,1182.2375078128982,"['P_6', 'P_2']"
39,Bin 39,1180.94395379481,"['P_1', 'P_3']"
40,Bin 40,1173.646658049238,"['P_1', 'P_3', 'P_8', 'P_9', 'R_21']"
41,Bin 43,466.27103499509417,"['P_1', 'P_8', 'R_19']"
42,Bin 42,462.8565967911551,"['P_4', 'P_2', 'R_11']"
43,Bin 45,130.40658040153468,"['P_7', 'R_14']"
44,Bin 50,125.59347474347511,"['P_10', 'R_28']"
45,Bin 44,58.693429566106765,"['P_3', 'R_21', 'R_10']"
46,Bin 46,35.90801353646045,"['P_10', 'R_7', 'R_15']"
47,Bin 41,0.0,"['P_4', 'P_10', 'R_20', 'P_7', 'R_24', 'R_18', 'R_3']"
48,Bin 48,0.0,"['P_2', 'R_39', 'R_16', 'R_13', 'R_28']"
49,Bin 49,0.0,"['P_7', 'P_5', 'R_37', 'R_39', 'R_20', 'R_13', 'R_15', 'R_18', 'R_3']"
