,0
,Bin 1
Bin #,"['P_10', 'P_5', 'P_7', 'P_4']"
Top Bin of Features:,2662.9141864848402
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5358
Number of Instances with Mismatch(es) in Bin:,4642
p-value from Log Rank Test:,0.0
