,Bin #,Score,Bins
0,Bin 1,1587.2067944785097,"['P_1', 'P_2', 'P_6', 'P_7']"
1,Bin 2,1454.2005988207488,"['P_10', 'P_4', 'P_6']"
2,Bin 3,1432.7499315355276,"['P_6', 'P_4', 'P_9']"
3,Bin 4,1432.7499315355276,"['P_9', 'P_6', 'P_4']"
4,Bin 5,1420.753105177898,"['P_1', 'P_10', 'P_2']"
5,Bin 6,1417.1612481383615,"['P_4', 'P_6', 'P_1']"
6,Bin 7,1409.6853210017953,"['P_8', 'P_10', 'P_6']"
7,Bin 8,1407.3689066250208,"['P_10', 'P_2', 'P_8']"
8,Bin 9,1404.5916291374274,"['P_2', 'P_5', 'P_10']"
9,Bin 10,1399.08352757845,"['P_2', 'P_10', 'P_6']"
10,Bin 11,1399.08352757845,"['P_6', 'P_2', 'P_10']"
11,Bin 12,1379.1268758906326,"['P_2', 'P_6', 'P_4']"
12,Bin 13,1379.1268758906326,"['P_6', 'P_2', 'P_4']"
13,Bin 14,1375.4315431192995,"['P_2', 'P_3', 'P_7']"
14,Bin 15,1349.2320707431409,"['P_2', 'P_1', 'P_7']"
15,Bin 16,1349.055798290303,"['P_2', 'P_5', 'P_9']"
16,Bin 17,1346.576687580908,"['P_6', 'P_1', 'P_2']"
17,Bin 18,1346.576687580908,"['P_1', 'P_6', 'P_2']"
18,Bin 19,1304.8026583390144,"['P_2', 'P_6', 'P_7']"
19,Bin 20,1302.8737038346076,"['P_9', 'P_6', 'P_5']"
20,Bin 21,1133.3418609007497,"['P_1', 'P_8']"
21,Bin 22,1122.416899621372,"['P_10', 'P_4']"
22,Bin 23,1122.416899621372,"['P_4', 'P_10']"
23,Bin 24,1115.5210838089724,"['P_4', 'P_9']"
24,Bin 25,1100.755141761035,"['P_10', 'P_1']"
25,Bin 26,1100.755141761035,"['P_1', 'P_10']"
26,Bin 27,1091.3812833791646,"['P_1', 'P_4']"
27,Bin 28,1091.3812833791646,"['P_4', 'P_1']"
28,Bin 29,1086.820306870501,"['P_4', 'P_8']"
29,Bin 30,1085.8526845182926,"['P_1', 'P_9']"
30,Bin 31,1085.8526845182926,"['P_9', 'P_1']"
31,Bin 32,1085.1441199728276,"['P_10', 'P_2']"
32,Bin 33,1085.1441199728276,"['P_2', 'P_10']"
33,Bin 34,1082.7251513472977,"['P_10', 'P_6']"
34,Bin 35,1065.7814311914258,"['P_3', 'P_8']"
35,Bin 36,1065.7814311914258,"['P_8', 'P_3']"
36,Bin 37,1058.030048609748,"['P_4', 'P_3']"
37,Bin 38,1051.2047824116582,"['P_9', 'P_2']"
38,Bin 39,1051.2047824116582,"['P_2', 'P_9']"
39,Bin 40,1049.5310347526922,"['P_1', 'P_6']"
40,Bin 42,1012.533406937345,"['P_1', 'P_2']"
41,Bin 44,594.5015292316432,['P_1']
42,Bin 41,412.4073967353847,"['P_2', 'P_7', 'R_33', 'P_3']"
43,Bin 50,232.37961610124626,"['P_3', 'P_8', 'R_35']"
44,Bin 45,202.071115187286,"['P_10', 'P_6', 'R_2']"
45,Bin 48,69.1633211030712,"['P_6', 'P_2', 'R_9', 'R_39']"
46,Bin 43,1.5924538543929712,['R_38']
47,Bin 46,0.11727542031720904,"['R_10', 'R_40']"
48,Bin 47,0.0,"['P_1', 'R_21', 'R_33', 'R_36']"
49,Bin 49,0.0,"['P_3', 'R_24', 'R_8', 'R_29', 'P_1']"
