,Bin #,Score,Bins
0,Bin 1,2662.9141864848402,"['P_10', 'P_5', 'P_7', 'P_4']"
1,Bin 2,2658.13333185967,"['P_7', 'P_9', 'P_10', 'P_6']"
2,Bin 3,2651.4949085073085,"['P_6', 'P_10', 'P_5', 'P_3']"
3,Bin 4,2627.6022347198095,"['P_10', 'P_5', 'P_6', 'P_1']"
4,Bin 5,2613.716147392728,"['P_6', 'P_4', 'P_7', 'P_5']"
5,Bin 6,2606.889061518753,"['P_10', 'P_8', 'P_7', 'P_5']"
6,Bin 7,2386.1983703368896,"['P_1', 'P_4', 'P_8']"
7,Bin 8,2380.5793153292307,"['P_9', 'P_10', 'P_4']"
8,Bin 9,2377.450495329415,"['P_2', 'P_9', 'P_4']"
9,Bin 10,2377.2038436693397,"['P_10', 'P_1', 'P_9']"
10,Bin 11,2370.0382622253614,"['P_10', 'P_8', 'P_4']"
11,Bin 12,2351.263628976541,"['P_10', 'P_2', 'P_3']"
12,Bin 13,2351.263628976541,"['P_2', 'P_3', 'P_10']"
13,Bin 14,2350.811597590084,"['P_10', 'P_7', 'P_4']"
14,Bin 15,2345.906450334244,"['P_10', 'P_2', 'P_9']"
15,Bin 16,2345.6342538914323,"['P_2', 'P_4', 'P_3']"
16,Bin 17,2337.2182154265893,"['P_3', 'P_8', 'P_2']"
17,Bin 18,2315.883034910652,"['P_10', 'P_7', 'P_1']"
18,Bin 19,2314.688461164396,"['P_8', 'P_1', 'P_6']"
19,Bin 20,2306.509169452988,"['P_10', 'P_8', 'P_6']"
20,Bin 21,2303.6861931269536,"['P_9', 'P_2', 'P_1']"
21,Bin 22,2303.6861931269536,"['P_9', 'P_1', 'P_2']"
22,Bin 23,2298.669259053519,"['P_10', 'P_7', 'P_6']"
23,Bin 24,2291.007873653635,"['P_10', 'P_2', 'P_7']"
24,Bin 25,2286.481275684036,"['P_10', 'P_2', 'P_8']"
25,Bin 26,2281.173701119432,"['P_10', 'P_5', 'P_2']"
26,Bin 27,2281.173701119432,"['P_5', 'P_10', 'P_2']"
27,Bin 28,2267.3022242192305,"['P_2', 'P_6', 'P_4']"
28,Bin 29,2266.6590360609216,"['P_5', 'P_7', 'P_8']"
29,Bin 30,2261.405334038134,"['P_2', 'P_3', 'P_7']"
30,Bin 31,2253.7161573763224,"['P_5', 'P_10', 'P_9']"
31,Bin 32,2250.9097941300597,"['P_5', 'P_4', 'P_7']"
32,Bin 33,2249.7584038013265,"['P_4', 'P_10', 'P_5']"
33,Bin 34,2240.3221468998,"['P_10', 'P_8', 'P_5']"
34,Bin 35,2227.789935327158,"['P_3', 'P_10', 'P_5']"
35,Bin 36,2227.789935327158,"['P_10', 'P_5', 'P_3']"
36,Bin 37,2213.644589455084,"['P_1', 'P_4', 'P_5']"
37,Bin 38,2207.817116855064,"['P_7', 'P_2', 'P_5']"
38,Bin 39,2207.817116855064,"['P_5', 'P_7', 'P_2']"
39,Bin 40,2207.5784072895417,"['P_1', 'P_7', 'P_2']"
40,Bin 42,1617.127416917712,"['P_6', 'P_7']"
41,Bin 43,1572.2300475091681,"['P_5', 'P_2']"
42,Bin 45,1572.2300475091681,"['P_2', 'P_5']"
43,Bin 47,507.81970140709564,"['P_1', 'P_3', 'P_7', 'R_25']"
44,Bin 50,400.8818898670591,"['R_33', 'P_9', 'P_2']"
45,Bin 46,292.66211096643383,"['P_1', 'P_3', 'R_40']"
46,Bin 44,122.40223424637693,"['P_7', 'R_35']"
47,Bin 49,70.94339390195883,"['P_5', 'R_28']"
48,Bin 41,0.0,"['R_23', 'R_27', 'R_22', 'P_4']"
49,Bin 48,0.0,"['P_10', 'R_11', 'R_39', 'R_20', 'R_13', 'R_18', 'R_3', 'R_25']"
