,0
,Bin 1
Bin #,"['P_2', 'P_5', 'P_10', 'P_4']"
Top Bin of Features:,2733.4580078639638
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5366
Number of Instances with Mismatch(es) in Bin:,4634
p-value from Log Rank Test:,0.0
