,0
,Bin 1
Bin #,"['P_3', 'P_5', 'P_9', 'P_2']"
Top Bin of Features:,752.1239824353107
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5372
Number of Instances with Mismatch(es) in Bin:,4628
p-value from Log Rank Test:,1.3853904399915975e-165
