,Bin #,Score,Bins
0,Bin 507,162.9277810846912,"['R_844', 'P_1']"
1,Bin 660,160.60314487143856,"['P_4', 'R_654']"
2,Bin 661,137.80637404141746,"['R_470', 'P_2']"
3,Bin 501,128.37459252121664,"['R_443', 'P_9']"
4,Bin 474,124.88468140924152,"['P_6', 'R_905']"
5,Bin 670,113.6267604702685,"['R_920', 'P_7']"
6,Bin 521,111.21019997088901,"['P_4', 'R_90']"
7,Bin 606,109.06059144146869,"['R_790', 'P_5']"
8,Bin 385,107.4270717546823,"['R_499', 'P_10']"
9,Bin 78,99.00629014789226,"['R_62', 'P_9']"
10,Bin 559,98.1765762838149,"['P_8', 'R_674']"
11,Bin 283,94.91194060226391,"['P_3', 'R_367']"
12,Bin 88,93.8183221634064,"['R_696', 'P_10']"
13,Bin 686,11.563034250045444,"['R_808', 'R_732']"
14,Bin 193,8.55824804941572,"['R_899', 'R_464']"
15,Bin 663,8.439601930399013,"['R_321', 'R_756']"
16,Bin 640,7.78126241047788,"['R_291', 'R_462']"
17,Bin 350,7.220074792521122,"['R_942', 'R_27']"
18,Bin 563,7.103217242757651,"['R_53', 'R_654']"
19,Bin 125,6.385660751792966,"['R_35', 'R_97']"
20,Bin 487,5.977522509277913,"['R_194', 'R_816']"
21,Bin 701,5.696535399992205,"['R_300', 'R_638']"
22,Bin 316,5.654575865998528,"['R_413', 'R_280']"
23,Bin 461,5.587043467754989,"['R_600', 'R_563']"
24,Bin 590,5.534091564361061,"['R_359', 'R_495']"
25,Bin 42,5.435135932753141,"['R_930', 'R_697']"
26,Bin 304,5.41469954415845,"['R_564', 'R_820']"
27,Bin 403,5.41417105974018,"['R_207', 'R_326']"
28,Bin 56,5.229518895041472,"['R_575', 'R_702']"
29,Bin 719,5.167138160319765,"['R_546', 'R_587']"
30,Bin 209,5.006876641764276,"['R_837', 'R_297']"
31,Bin 40,4.997668978318619,"['R_956', 'R_610']"
32,Bin 366,4.787447538485579,"['R_370', 'R_668']"
33,Bin 168,4.741731757290032,"['R_453', 'R_735']"
34,Bin 331,4.544466063849929,"['R_665', 'R_690']"
35,Bin 710,4.494992213096623,"['R_749', 'R_324']"
36,Bin 285,4.467238577656195,"['R_168', 'R_556']"
37,Bin 568,4.456375881175881,"['R_885', 'R_227']"
38,Bin 206,4.423947857885594,"['R_395', 'R_476']"
39,Bin 699,4.382593869118108,"['R_105', 'R_460']"
40,Bin 94,4.249767297157153,"['R_118', 'R_708']"
41,Bin 549,4.215086882027204,"['R_723', 'R_421']"
42,Bin 685,4.214648207868399,"['R_274', 'R_828']"
43,Bin 268,4.197905601160153,"['R_503', 'R_875']"
44,Bin 183,4.163250213944397,"['R_293', 'R_646']"
45,Bin 620,4.144337897627022,"['R_521', 'R_383']"
46,Bin 515,4.119156324637841,"['R_503', 'R_659']"
47,Bin 145,4.0683914905641325,"['R_867', 'R_319']"
48,Bin 61,4.060732526940585,"['R_642', 'R_91']"
49,Bin 623,4.033726372570026,"['R_192', 'R_115']"
50,Bin 716,4.021228318115152,"['R_718', 'R_84']"
51,Bin 286,3.980633323331675,"['R_533', 'R_151']"
52,Bin 312,3.8449225713029676,"['R_454', 'R_563']"
53,Bin 231,3.8212290055984393,"['R_642', 'R_58']"
54,Bin 736,3.769737773495804,"['R_937', 'R_677']"
55,Bin 176,3.6974288367219157,"['R_981', 'R_792']"
56,Bin 624,3.663603698144123,"['R_101', 'R_947']"
57,Bin 105,3.6290144639791233,"['R_400', 'R_789']"
58,Bin 525,3.61041216439613,"['R_831', 'R_698']"
59,Bin 152,3.544599349566052,"['R_742', 'R_900']"
