,Bin #,Score,Bins
0,Bin 31,5100.801164398799,"['P_8', 'P_9', 'P_5', 'P_4']"
1,Bin 18,5032.6659509317,"['P_4', 'P_6', 'P_8', 'P_9']"
2,Bin 20,5019.843734479855,"['P_10', 'P_1', 'P_6', 'P_8']"
3,Bin 5,5011.345954729056,"['P_3', 'P_2', 'P_4', 'P_9']"
4,Bin 22,4877.386663199826,"['P_5', 'P_10', 'P_3', 'P_8']"
5,Bin 29,4855.496778310574,"['P_8', 'P_4', 'P_6', 'P_2']"
6,Bin 28,4126.445317734219,"['P_9', 'P_2', 'P_1']"
7,Bin 9,4111.1519168314,"['P_5', 'P_10', 'P_4']"
8,Bin 21,4110.168769497363,"['P_8', 'P_4', 'P_3']"
9,Bin 11,4029.0702202148395,"['P_2', 'P_8', 'P_5']"
10,Bin 38,4021.0237573559325,"['P_10', 'P_8', 'P_3']"
11,Bin 3,4002.933882108807,"['P_3', 'P_8', 'P_2']"
12,Bin 4,3991.060465021648,"['P_7', 'P_8', 'P_4']"
13,Bin 6,3975.6196938446287,"['P_3', 'P_5', 'P_4']"
14,Bin 23,3945.8101611199886,"['P_10', 'P_2', 'P_8']"
15,Bin 30,3945.8101611199886,"['P_2', 'P_8', 'P_10']"
16,Bin 36,3945.76209772571,"['P_8', 'P_5', 'P_9']"
17,Bin 13,3926.3251813376014,"['P_8', 'P_7', 'P_9']"
18,Bin 39,3899.760181467489,"['P_10', 'P_8', 'P_5']"
19,Bin 24,3665.9541945252085,"['P_4', 'P_6', 'P_2']"
20,Bin 26,3665.9541945252085,"['P_6', 'P_2', 'P_4']"
21,Bin 35,3665.9541945252085,"['P_6', 'P_4', 'P_2']"
22,Bin 33,3009.848980259417,"['P_10', 'P_1']"
23,Bin 16,3007.6909727759908,"['P_9', 'P_1']"
24,Bin 1,2986.2276936334256,"['P_10', 'P_4']"
25,Bin 34,2986.2276936334256,"['P_4', 'P_10']"
26,Bin 19,2930.9120055673425,"['P_9', 'P_4']"
27,Bin 32,2921.2257497827363,"['P_1', 'P_3']"
28,Bin 15,2920.964149523108,"['P_8', 'P_4']"
29,Bin 7,2860.9901921659366,"['P_1', 'P_2']"
30,Bin 17,2850.6029720467304,"['P_9', 'P_10']"
31,Bin 10,2850.0368516541243,"['P_4', 'P_5']"
32,Bin 37,2850.0368516541243,"['P_5', 'P_4']"
33,Bin 14,2820.756202425061,"['P_3', 'P_4']"
34,Bin 2,2786.195054628497,"['P_8', 'P_2']"
35,Bin 25,2779.6224211789595,"['P_2', 'P_9']"
36,Bin 27,2773.397864303579,"['P_3', 'P_8']"
37,Bin 40,2726.796758972887,"['P_8', 'P_5']"
38,Bin 8,2723.793726988738,"['P_2', 'P_4']"
39,Bin 12,2723.793726988738,"['P_4', 'P_2']"
40,Bin 49,601.1075366401228,"['R_33', 'P_9', 'P_2']"
41,Bin 42,536.5750657308721,"['P_3', 'P_4', 'R_38']"
42,Bin 46,469.7925597016961,"['P_5', 'P_6', 'R_26']"
43,Bin 44,264.73645128113486,"['P_4', 'P_9', 'R_21', 'R_28']"
44,Bin 47,205.37255642426624,"['P_4', 'R_6']"
45,Bin 41,198.92499090818825,"['P_2', 'P_7', 'R_15', 'R_31']"
46,Bin 43,186.26339580168397,"['P_10', 'P_8', 'R_23', 'R_4']"
47,Bin 45,156.6833636156432,"['P_3', 'R_14']"
48,Bin 48,134.48256866997988,"['P_1', 'R_40']"
49,Bin 50,0.13274468868186612,"['R_22', 'R_25', 'R_35']"
