,Bin #,Score,Bins
0,Bin 3,6563.30366565893,"['P_2', 'P_10']"
1,Bin 4,6563.30366565893,"['P_2', 'P_6']"
2,Bin 5,6563.30366565893,"['P_10', 'P_4']"
3,Bin 11,6563.30366565893,"['P_6', 'P_3']"
4,Bin 12,6563.30366565893,"['P_3', 'P_8']"
5,Bin 13,6563.30366565893,"['P_4', 'P_6']"
6,Bin 15,6563.30366565893,"['P_6', 'P_2']"
7,Bin 16,6563.30366565893,"['P_5', 'P_3']"
8,Bin 18,6563.30366565893,"['P_2', 'P_3']"
9,Bin 19,6563.30366565893,"['P_8', 'P_3']"
10,Bin 21,6563.30366565893,"['P_3', 'P_5']"
11,Bin 22,6563.30366565893,"['P_6', 'P_10', 'P_8']"
12,Bin 23,6563.30366565893,"['P_9', 'P_3']"
13,Bin 24,6563.30366565893,"['P_6', 'P_5']"
14,Bin 25,6563.30366565893,"['P_10', 'P_8']"
15,Bin 26,6563.30366565893,"['P_9', 'P_2']"
16,Bin 27,6563.30366565893,"['P_3', 'P_9']"
17,Bin 28,6563.30366565893,"['P_2', 'P_8', 'P_10']"
18,Bin 29,6563.30366565893,"['P_10', 'P_2', 'P_5']"
19,Bin 30,6563.30366565893,"['P_6', 'P_7']"
20,Bin 31,6563.30366565893,"['P_10', 'P_1']"
21,Bin 32,6563.30366565893,"['P_8', 'P_6']"
22,Bin 33,6563.30366565893,"['P_3', 'P_1']"
23,Bin 34,6563.30366565893,"['P_10', 'P_5']"
24,Bin 35,6563.30366565893,"['P_7', 'P_2']"
25,Bin 36,6563.30366565893,"['P_3', 'P_9', 'P_2']"
26,Bin 37,6563.30366565893,"['P_1', 'P_10']"
27,Bin 38,6563.30366565893,"['P_5', 'P_6', 'P_3']"
28,Bin 39,6563.30366565893,"['P_3', 'P_8', 'P_9']"
29,Bin 14,5720.385259153319,['P_4']
30,Bin 9,5717.618382818283,['P_9']
31,Bin 40,5663.292249230032,['P_1']
32,Bin 8,5652.75191070044,['P_7']
33,Bin 7,5622.376916880835,['P_8']
34,Bin 2,5569.571749362859,['P_5']
35,Bin 6,5556.861850821996,['P_10']
36,Bin 17,5508.564439214485,['P_3']
37,Bin 10,5483.74165310321,['P_2']
38,Bin 20,5421.644782253761,['P_6']
39,Bin 1,0.0,"['R_9', 'R_40']"
40,Bin 41,0.0,"['R_40', 'R_14', 'R_31']"
41,Bin 42,0.0,"['P_6', 'R_14']"
42,Bin 43,0.0,"['P_6', 'P_3', 'R_23', 'R_40', 'R_22']"
43,Bin 44,0.0,"['R_11', 'R_10', 'R_15', 'R_9']"
44,Bin 45,0.0,"['P_10', 'R_29', 'P_1']"
45,Bin 46,0.0,"['P_5', 'R_40']"
46,Bin 47,0.0,"['R_33', 'P_9']"
47,Bin 48,0.0,"['R_22', 'R_25']"
48,Bin 49,0.0,"['R_29', 'R_14']"
49,Bin 50,0.0,"['R_29', 'R_4']"
