,0
,Bin 1
Bin #,"['P_2', 'P_5', 'P_6', 'P_4', 'P_3']"
Top Bin of Features:,2615.9231061638216
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5125
Number of Instances with Mismatch(es) in Bin:,4875
p-value from Log Rank Test:,0.0
