,0
,Bin 1
Bin #,"['P_1', 'P_2', 'P_9', 'P_4']"
Top Bin of Features:,2505.110243969402
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5313
Number of Instances with Mismatch(es) in Bin:,4687
p-value from Log Rank Test:,0.0
