,Bin #,Score,Bins
0,Bin 1,2615.9231061638216,"['P_2', 'P_5', 'P_6', 'P_4', 'P_3']"
1,Bin 2,2608.3500274882413,"['P_1', 'P_9', 'P_10', 'P_6', 'P_4']"
2,Bin 3,2605.9903542876045,"['P_9', 'P_10', 'P_7', 'P_1', 'P_6']"
3,Bin 4,2582.0724221880746,"['P_1', 'P_4', 'P_2', 'P_8', 'P_6']"
4,Bin 5,2582.0724221880746,"['P_4', 'P_1', 'P_2', 'P_6', 'P_8']"
5,Bin 6,2573.3571850792846,"['P_2', 'P_6', 'P_4', 'P_9', 'P_3']"
6,Bin 7,2566.835072004389,"['P_6', 'P_5', 'P_3', 'P_7', 'P_2']"
7,Bin 8,2558.8686892224864,"['P_2', 'P_6', 'P_1', 'P_4', 'P_3']"
8,Bin 9,2552.9849597962984,"['P_1', 'P_2', 'P_3', 'P_6', 'P_8']"
9,Bin 10,2478.4937717298717,"['P_2', 'P_4', 'P_1', 'P_9']"
10,Bin 11,2469.5949912971596,"['P_6', 'P_2', 'P_4', 'P_5']"
11,Bin 12,2469.5949912971596,"['P_4', 'P_6', 'P_5', 'P_2']"
12,Bin 13,2469.5949912971596,"['P_5', 'P_4', 'P_6', 'P_2']"
13,Bin 14,2469.5949912971596,"['P_6', 'P_2', 'P_5', 'P_4']"
14,Bin 15,2469.5949912971596,"['P_5', 'P_2', 'P_6', 'P_4']"
15,Bin 16,2469.5949912971596,"['P_5', 'P_4', 'P_2', 'P_6']"
16,Bin 17,2463.4498093326324,"['P_4', 'P_1', 'P_9', 'P_6']"
17,Bin 18,2463.4498093326324,"['P_6', 'P_4', 'P_1', 'P_9']"
18,Bin 19,2459.901066028938,"['P_6', 'P_10', 'P_7', 'P_1']"
19,Bin 20,2459.901066028938,"['P_10', 'P_7', 'P_1', 'P_6']"
20,Bin 21,2451.91756991003,"['P_6', 'P_2', 'P_4', 'P_8']"
21,Bin 22,2451.91756991003,"['P_4', 'P_8', 'P_6', 'P_2']"
