,Bin #,Score,Bins
0,Bin 1,2432.7626875806004,"['P_4', 'P_6', 'P_2', 'P_8']"
1,Bin 2,2408.9310287650496,"['P_4', 'P_10', 'P_1', 'P_6']"
2,Bin 3,2406.4940720548525,"['P_1', 'P_7', 'P_6', 'P_3']"
3,Bin 4,2378.403920992493,"['P_7', 'P_6', 'P_3', 'P_8']"
4,Bin 5,2374.035363708471,"['P_8', 'P_1', 'P_4', 'P_5']"
5,Bin 6,2338.939351996061,"['P_4', 'P_8', 'P_3', 'P_9']"
6,Bin 7,2146.801957087201,"['P_4', 'P_5', 'P_2']"
7,Bin 8,2145.680130394981,"['P_4', 'P_8', 'P_2']"
8,Bin 9,2131.4258734405844,"['P_4', 'P_2', 'P_1']"
9,Bin 10,2130.9581321405713,"['P_5', 'P_2', 'P_3']"
10,Bin 11,2102.605783721131,"['P_6', 'P_4', 'P_1']"
11,Bin 12,2095.343844898517,"['P_10', 'P_7', 'P_8']"
12,Bin 13,2090.718391157589,"['P_5', 'P_2', 'P_8']"
13,Bin 14,2084.909768788045,"['P_4', 'P_6', 'P_2']"
14,Bin 15,2084.7322926337893,"['P_10', 'P_6', 'P_4']"
15,Bin 16,2084.7322926337893,"['P_6', 'P_10', 'P_4']"
16,Bin 17,2084.7322926337893,"['P_4', 'P_10', 'P_6']"
17,Bin 18,2077.4887545751058,"['P_4', 'P_7', 'P_1']"
18,Bin 19,2072.509834096,"['P_8', 'P_6', 'P_4']"
19,Bin 20,2072.509834096,"['P_6', 'P_8', 'P_4']"
20,Bin 21,2072.509834096,"['P_6', 'P_4', 'P_8']"
21,Bin 22,2072.509834096,"['P_4', 'P_6', 'P_8']"
22,Bin 23,2069.8379005133597,"['P_4', 'P_6', 'P_7']"
23,Bin 24,2061.3692119033367,"['P_1', 'P_10', 'P_7']"
24,Bin 25,2061.3692119033367,"['P_10', 'P_7', 'P_1']"
25,Bin 26,2056.910843597073,"['P_1', 'P_8', 'P_4']"
26,Bin 27,2056.910843597073,"['P_1', 'P_4', 'P_8']"
27,Bin 28,2052.7294498512692,"['P_8', 'P_4', 'P_10']"
28,Bin 29,2052.7294498512692,"['P_10', 'P_8', 'P_4']"
29,Bin 30,2050.1362656535125,"['P_6', 'P_9', 'P_4']"
30,Bin 31,2050.1362656535125,"['P_4', 'P_6', 'P_9']"
31,Bin 32,2047.1023062430122,"['P_5', 'P_8', 'P_3']"
