,Bin #,Score,Bins
0,Bin 1,2523.620018469227,"['P_8', 'P_2', 'P_6', 'P_4']"
1,Bin 2,2523.620018469227,"['P_4', 'P_8', 'P_6', 'P_2']"
2,Bin 3,2523.620018469227,"['P_4', 'P_2', 'P_6', 'P_8']"
3,Bin 4,2523.620018469227,"['P_6', 'P_8', 'P_4', 'P_2']"
4,Bin 5,2523.620018469227,"['P_8', 'P_2', 'P_4', 'P_6']"
5,Bin 6,2520.2502456245156,"['P_9', 'P_2', 'P_4', 'P_1']"
6,Bin 7,2494.6847336292503,"['P_2', 'P_4', 'P_1', 'P_8']"
7,Bin 8,2490.774368840789,"['P_8', 'P_2', 'P_4', 'P_9']"
8,Bin 9,2490.774368840789,"['P_2', 'P_9', 'P_4', 'P_8']"
9,Bin 10,2490.774368840789,"['P_4', 'P_2', 'P_8', 'P_9']"
10,Bin 11,2490.774368840789,"['P_9', 'P_8', 'P_2', 'P_4']"
11,Bin 12,2490.774368840789,"['P_2', 'P_4', 'P_8', 'P_9']"
12,Bin 13,2487.317034378911,"['P_2', 'P_4', 'P_1', 'P_6']"
13,Bin 14,2469.4208361980222,"['P_4', 'P_6', 'P_7', 'P_9']"
14,Bin 15,2464.478618049666,"['P_9', 'P_6', 'P_2', 'P_4']"
15,Bin 16,2464.478618049666,"['P_4', 'P_6', 'P_2', 'P_9']"
16,Bin 17,2464.478618049666,"['P_2', 'P_4', 'P_6', 'P_9']"
17,Bin 18,2454.034095987117,"['P_2', 'P_4', 'P_5', 'P_9']"
18,Bin 19,2450.0999808074225,"['P_4', 'P_5', 'P_9', 'P_6']"
19,Bin 20,2435.907739715402,"['P_2', 'P_9', 'P_8', 'P_7']"
20,Bin 21,2433.8712487007397,"['P_8', 'P_6', 'P_4', 'P_9']"
21,Bin 22,2433.8712487007397,"['P_8', 'P_4', 'P_9', 'P_6']"
22,Bin 23,2433.8712487007397,"['P_6', 'P_9', 'P_8', 'P_4']"
23,Bin 24,2433.8712487007397,"['P_6', 'P_4', 'P_9', 'P_8']"
24,Bin 25,2431.252524066255,"['P_2', 'P_9', 'P_8', 'P_6']"
25,Bin 26,2431.252524066255,"['P_9', 'P_2', 'P_8', 'P_6']"
26,Bin 27,2423.150828283028,"['P_4', 'P_3', 'P_9', 'P_6']"
27,Bin 28,2402.1980918616164,"['P_6', 'P_7', 'P_4', 'P_8']"
28,Bin 29,2402.1980918616164,"['P_6', 'P_8', 'P_7', 'P_4']"
29,Bin 30,2388.568430094081,"['P_2', 'P_9', 'P_6', 'P_7']"
30,Bin 31,2386.959936711389,"['P_8', 'P_9', 'P_7', 'P_5']"
31,Bin 32,2386.959936711389,"['P_8', 'P_7', 'P_5', 'P_9']"
32,Bin 33,2213.557665953746,"['P_6', 'P_2', 'P_4']"
