,0
,Bin 1
Bin #,"['P_8', 'P_2', 'P_6', 'P_4']"
Top Bin of Features:,2523.620018469227
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5363
Number of Instances with Mismatch(es) in Bin:,4637
p-value from Log Rank Test:,0.0
