,Bin #,Score,Bins
0,Bin 14,177.6832477226148,"['P_2', 'P_7', 'P_4', 'P_8']"
1,Bin 8,175.26831567632124,"['P_4', 'P_10', 'P_2', 'P_6']"
2,Bin 16,165.7814379203852,"['P_4', 'P_10', 'P_8', 'P_7']"
3,Bin 25,165.42031513156402,"['P_5', 'P_4', 'P_6', 'P_2']"
4,Bin 33,165.42031513156402,"['P_6', 'P_5', 'P_2', 'P_4']"
5,Bin 36,158.23739312139622,"['P_3', 'P_4', 'P_8', 'P_7']"
6,Bin 39,156.07840639460642,"['P_10', 'P_3', 'P_1']"
7,Bin 3,148.88311647213953,"['P_3', 'P_8', 'P_2']"
8,Bin 15,148.87336616161377,"['P_10', 'P_4', 'P_3']"
9,Bin 7,148.24586100581868,"['P_2', 'P_6', 'P_3']"
10,Bin 10,147.82646771966128,"['P_4', 'P_6', 'P_10']"
11,Bin 27,147.82646771966128,"['P_6', 'P_4', 'P_10']"
12,Bin 24,147.6709839818134,"['P_3', 'P_9', 'P_2']"
13,Bin 22,147.05260492072202,"['P_2', 'P_10', 'P_7']"
14,Bin 29,146.53651161316526,"['P_6', 'P_4', 'P_2']"
15,Bin 30,146.53651161316526,"['P_2', 'P_4', 'P_6']"
16,Bin 31,145.84546961816145,"['P_4', 'P_6', 'P_9', 'P_1']"
17,Bin 26,139.81179797985578,"['P_10', 'P_1', 'P_2']"
18,Bin 34,138.49673234729394,"['P_3', 'P_8', 'P_7']"
19,Bin 21,138.38011507918225,"['P_6', 'P_5', 'P_4']"
20,Bin 20,130.6597969553408,"['P_6', 'P_2', 'P_1']"
21,Bin 11,130.35658614147894,"['P_3', 'P_6', 'P_5']"
22,Bin 2,128.93462164956722,"['P_4', 'P_8']"
23,Bin 18,128.93462164956722,"['P_8', 'P_4']"
24,Bin 12,128.53112397754435,"['P_4', 'P_10', 'P_5']"
25,Bin 23,128.41672762775377,"['P_6', 'P_2', 'P_5']"
26,Bin 4,126.61399280229841,"['P_8', 'P_1']"
27,Bin 17,125.99821963360756,"['P_10', 'P_2', 'P_5']"
28,Bin 37,125.99821963360756,"['P_2', 'P_10', 'P_5']"
29,Bin 6,120.55583460120957,"['P_2', 'P_8']"
30,Bin 13,120.26261593158071,"['P_10', 'P_6', 'P_5']"
31,Bin 40,118.60118223719964,"['P_3', 'P_8']"
32,Bin 9,114.49665022472519,"['P_3', 'P_10']"
33,Bin 35,114.49665022472519,"['P_10', 'P_3']"
34,Bin 38,113.81037788843483,"['P_7', 'P_8']"
35,Bin 32,113.3928366789417,"['P_9', 'P_3']"
36,Bin 19,111.79050088908022,"['P_5', 'P_8']"
37,Bin 1,109.75479444583843,"['P_10', 'P_4']"
38,Bin 5,109.75479444583843,"['P_4', 'P_10']"
39,Bin 28,108.50822181975163,"['P_8', 'P_10']"
40,Bin 48,93.0222727942822,"['P_5', 'P_4']"
41,Bin 50,30.558067519667453,"['R_33', 'P_9', 'P_2']"
42,Bin 41,15.81481995251641,"['P_6', 'P_4', 'R_14', 'R_31']"
43,Bin 49,10.76030175668221,"['P_10', 'R_40']"
44,Bin 42,7.1919106634555,"['P_10', 'R_38']"
45,Bin 43,6.854303474301895,"['P_10', 'P_3', 'R_23', 'R_8']"
46,Bin 47,3.341619138148175,"['P_10', 'R_6']"
47,Bin 46,3.1131509728982447,"['P_1', 'R_29', 'R_1']"
48,Bin 45,2.7878940677942383,"['P_6', 'R_14']"
49,Bin 44,0.0,"['R_15', 'P_4', 'P_9', 'R_21', 'R_9']"
