,Bin #,Score,Bins
0,Bin 22,739.9023664229543,"['P_5', 'P_9', 'P_2', 'P_3', 'P_7']"
1,Bin 33,674.5949139833782,"['P_3', 'P_6', 'P_5', 'P_4']"
2,Bin 15,603.946983616161,"['P_8', 'P_1', 'P_6']"
3,Bin 35,575.2720148089438,"['P_10', 'P_4', 'P_6']"
4,Bin 32,572.5249572029633,"['P_3', 'P_2', 'P_5']"
5,Bin 37,567.5111033250591,"['P_10', 'P_4', 'P_1']"
6,Bin 26,565.7276154428586,"['P_10', 'P_8', 'P_2']"
7,Bin 25,564.4135633756415,"['P_8', 'P_5', 'P_6']"
8,Bin 39,560.2807210893528,"['P_7', 'P_9', 'P_1']"
9,Bin 14,559.573223677711,"['P_4', 'P_10', 'P_5']"
10,Bin 11,551.7432337199596,"['P_10', 'P_4', 'P_7']"
11,Bin 20,541.1674868819151,"['P_4', 'P_7', 'P_5']"
12,Bin 27,541.0345982933725,"['P_4', 'P_1', 'P_5']"
13,Bin 16,540.3606595961216,"['P_5', 'P_1', 'P_9']"
14,Bin 23,539.3454836962223,"['P_3', 'P_5', 'P_6']"
15,Bin 30,538.2286389376185,"['P_1', 'P_4', 'P_3']"
16,Bin 19,487.308734257342,"['P_8', 'P_4']"
17,Bin 4,476.44312324138946,"['P_8', 'P_1']"
18,Bin 38,476.44312324138946,"['P_1', 'P_8']"
19,Bin 36,453.2213541454597,"['P_8', 'P_2']"
20,Bin 40,453.2213541454597,"['P_2', 'P_8']"
21,Bin 13,439.2963215288306,"['P_5', 'P_8']"
22,Bin 9,437.84444336170634,"['P_2', 'P_4']"
23,Bin 10,437.84444336170634,"['P_4', 'P_2']"
24,Bin 6,436.45271087652276,"['P_3', 'P_8']"
25,Bin 8,436.45271087652276,"['P_8', 'P_3']"
26,Bin 5,434.54776470519266,"['P_9', 'P_4']"
27,Bin 17,431.30887270533424,"['P_4', 'P_5']"
28,Bin 21,431.03266142495704,"['P_6', 'P_3']"
29,Bin 29,431.03266142495704,"['P_3', 'P_6']"
30,Bin 12,425.7624475257158,"['P_2', 'P_3']"
31,Bin 3,424.3741398973914,"['P_10', 'P_4']"
32,Bin 18,424.3741398973914,"['P_4', 'P_10']"
33,Bin 24,420.33315452994657,"['P_9', 'P_7']"
34,Bin 2,418.46491798553217,"['P_2', 'P_6']"
35,Bin 34,418.46491798553217,"['P_6', 'P_2']"
36,Bin 1,415.18708253673583,"['P_2', 'P_10']"
37,Bin 7,415.18708253673583,"['P_10', 'P_2']"
38,Bin 28,414.7290548375897,"['P_7', 'P_2']"
39,Bin 31,414.7290548375897,"['P_2', 'P_7']"
40,Bin 48,366.36107849677495,"['P_5', 'P_6']"
41,Bin 41,198.56274352887561,"['P_6', 'P_9', 'P_7', 'R_10']"
42,Bin 50,145.22285710614477,"['R_33', 'P_9', 'P_2']"
43,Bin 46,73.6467937341897,"['P_2', 'R_29', 'P_1']"
44,Bin 49,36.865398926413356,"['P_10', 'R_40']"
45,Bin 47,29.750967330748246,"['P_2', 'R_6']"
46,Bin 42,28.81982302767009,"['P_4', 'R_38']"
47,Bin 45,27.25522354324327,"['P_6', 'R_14']"
48,Bin 43,0.0,"['P_9', 'P_1', 'R_8', 'R_40', 'R_19']"
49,Bin 44,0.0,"['R_14', 'R_10', 'R_15', 'R_17']"
