,0
,Bin 1
Bin #,"['P_1', 'P_6', 'P_5', 'P_9', 'P_4']"
Top Bin of Features:,2629.2917560352907
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5107
Number of Instances with Mismatch(es) in Bin:,4893
p-value from Log Rank Test:,0.0
