,0
,Bin 1
Bin #,"['P_5', 'P_8', 'P_2', 'P_7', 'P_10']"
Top Bin of Features:,2620.1686971941203
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5122
Number of Instances with Mismatch(es) in Bin:,4878
p-value from Log Rank Test:,0.0
