,Bin #,Score,Bins
0,Bin 24,275.70271993175805,"['P_3', 'P_8', 'P_5', 'P_9']"
1,Bin 34,263.7381257761315,"['P_2', 'P_6', 'P_5', 'P_4']"
2,Bin 25,247.18839079213225,"['P_8', 'P_10', 'P_1']"
3,Bin 21,241.9649900086847,"['P_3', 'P_5', 'P_2']"
4,Bin 27,241.9649900086847,"['P_2', 'P_3', 'P_5']"
5,Bin 38,240.6197233350598,"['P_10', 'P_4', 'P_8']"
6,Bin 15,236.03329682453364,"['P_5', 'P_3', 'P_9']"
7,Bin 11,235.139569384414,"['P_3', 'P_5', 'P_4']"
8,Bin 30,234.68465440093763,"['P_1', 'P_8', 'P_2']"
9,Bin 28,231.06973787255828,"['P_4', 'P_1', 'P_5']"
10,Bin 9,229.34424960551016,"['P_3', 'P_8', 'P_2']"
11,Bin 23,229.34424960551016,"['P_8', 'P_3', 'P_2']"
12,Bin 37,220.22442679585077,"['P_8', 'P_5', 'P_9']"
13,Bin 36,216.67027558672785,"['P_7', 'P_3', 'P_2']"
14,Bin 1,188.14851233498422,"['P_2', 'P_10']"
15,Bin 2,187.68286916088542,"['P_10', 'P_4']"
16,Bin 40,181.59776805477384,"['P_2', 'P_8']"
17,Bin 8,177.78487627161888,"['P_5', 'P_2']"
18,Bin 6,177.70560796237706,"['P_1', 'P_6']"
19,Bin 32,176.44058626040183,"['P_9', 'P_3']"
20,Bin 5,175.92197271611488,"['P_7', 'P_5']"
21,Bin 39,175.92197271611488,"['P_5', 'P_7']"
22,Bin 4,171.47343834560945,"['P_3', 'P_5']"
23,Bin 13,167.4253729581957,"['P_10', 'P_7']"
24,Bin 12,166.91659911887865,"['P_2', 'P_4']"
25,Bin 18,166.91659911887865,"['P_4', 'P_2']"
26,Bin 7,165.49786542246963,"['P_9', 'P_2']"
27,Bin 22,165.49786542246963,"['P_2', 'P_9']"
28,Bin 14,164.70655007864409,"['P_8', 'P_3']"
29,Bin 20,164.5015704339829,"['P_8', 'P_10']"
30,Bin 35,164.5015704339829,"['P_10', 'P_8']"
31,Bin 10,164.3617692202785,"['P_4', 'P_6']"
32,Bin 17,164.3617692202785,"['P_6', 'P_4']"
33,Bin 16,164.0436669277207,"['P_3', 'P_4']"
34,Bin 19,161.41110112522463,"['P_7', 'P_8']"
35,Bin 29,160.78360712108662,"['P_5', 'P_8']"
36,Bin 31,160.0947827041846,"['P_10', 'P_5']"
37,Bin 26,158.2094148707676,"['P_2', 'P_3']"
38,Bin 33,158.2094148707676,"['P_3', 'P_2']"
39,Bin 3,157.90602165584394,"['P_9', 'P_7']"
40,Bin 48,83.04587110173918,['P_8']
41,Bin 46,46.140429770142006,"['P_3', 'R_29', 'P_1']"
42,Bin 50,28.21387771037811,"['R_33', 'P_9']"
43,Bin 49,23.53483443175648,"['P_2', 'R_40']"
44,Bin 43,14.688046453101085,"['P_5', 'P_7', 'R_40', 'R_8']"
45,Bin 45,12.720611286878206,"['P_2', 'R_15']"
46,Bin 41,9.021401768556007,"['P_6', 'R_14', 'R_31']"
47,Bin 47,5.542899565375106,"['P_4', 'R_6']"
48,Bin 42,5.039799557730232,"['P_5', 'R_6']"
49,Bin 44,0.0,"['P_6', 'R_11', 'R_22', 'R_14', 'R_17']"
