,Bin #,Score,Bins
0,Bin 1,10.485281385191069,"['P_8', 'R_13', 'R_12']"
1,Bin 2,6.9082816844218335,"['P_8', 'R_12', 'R_17']"
2,Bin 3,6.8889776155129585,"['R_12', 'R_34']"
3,Bin 4,6.36787832081576,"['R_6', 'P_8', 'R_26']"
4,Bin 5,6.36787832081576,"['P_8', 'R_26', 'R_6']"
5,Bin 6,6.136701600272051,"['P_8', 'P_5', 'R_6', 'R_12']"
6,Bin 7,5.771710344105371,"['R_26', 'P_9', 'P_6']"
7,Bin 8,5.714359541268532,"['P_8', 'R_26', 'P_5']"
8,Bin 9,5.652087021745236,"['R_26', 'P_9', 'R_5']"
9,Bin 10,5.6449033184156745,"['R_34', 'R_26']"
10,Bin 11,5.59673287956091,"['R_12', 'P_9']"
11,Bin 42,5.442833502432482,"['R_26', 'R_6', 'P_5']"
12,Bin 12,5.41426910496392,"['R_20', 'R_16']"
13,Bin 13,5.41426910496392,"['R_16', 'R_20']"
14,Bin 14,5.369391200804089,['R_16']
15,Bin 15,5.327092087114972,"['R_26', 'R_6', 'P_8', 'P_3']"
16,Bin 16,5.3189511385402115,"['R_12', 'R_25']"
17,Bin 17,5.233599369724368,"['R_26', 'R_5']"
18,Bin 18,5.233599369724368,"['R_5', 'R_26']"
19,Bin 19,5.026274751674671,"['R_26', 'R_6', 'P_9']"
20,Bin 20,5.008031157099721,"['R_1', 'R_31']"
21,Bin 21,5.000491087730446,"['R_26', 'R_25']"
22,Bin 22,4.732465206960517,"['R_6', 'R_26']"
23,Bin 23,4.732465206960517,"['R_26', 'R_6']"
24,Bin 24,4.567534286805425,"['R_13', 'R_12']"
25,Bin 25,4.50311201892409,"['R_7', 'R_23', 'P_4']"
26,Bin 26,4.462477130182069,"['P_5', 'R_26']"
27,Bin 27,4.442273495650827,"['P_5', 'R_6', 'R_12']"
28,Bin 28,4.3712693050776,"['R_6', 'P_8', 'R_17']"
29,Bin 29,4.337398956647143,"['R_12', 'P_8', 'R_40']"
30,Bin 30,4.247528582064004,"['R_28', 'R_39']"
31,Bin 31,4.209388188522998,"['P_9', 'R_32']"
32,Bin 32,4.169766893847664,"['R_12', 'R_37']"
33,Bin 33,4.113090159892684,"['P_5', 'R_12', 'P_8', 'R_40']"
34,Bin 34,4.091807898421231,"['R_25', 'P_6', 'R_12']"
35,Bin 35,4.061580547766912,"['P_8', 'R_12', 'P_6']"
36,Bin 36,4.053429008416354,"['R_7', 'R_19']"
37,Bin 37,4.044043495630224,"['R_6', 'P_8']"
38,Bin 38,4.044043495630224,"['P_8', 'R_6']"
39,Bin 39,4.0245440721815795,"['R_7', 'P_4', 'P_2']"
40,Bin 40,3.873456627806864,"['R_26', 'P_9']"
41,Bin 45,2.27235267554868,"['P_5', 'R_25']"
42,Bin 44,1.961578966593176,"['P_4', 'R_18']"
43,Bin 46,0.9605073057405894,['R_25']
44,Bin 50,0.6140980539930182,"['P_5', 'R_28']"
45,Bin 43,0.47982276651405575,"['P_2', 'R_38']"
46,Bin 41,0.0,"['R_12', 'R_9', 'P_5', 'P_9', 'R_26']"
47,Bin 47,0.0,['P_5']
48,Bin 48,0.0,"['R_26', 'R_13', 'R_35']"
49,Bin 49,0.0,"['P_8', 'R_40', 'R_37', 'R_34', 'R_8', 'P_3', 'R_21', 'P_2', 'R_32']"
