,0
,Bin 1
Bin #,"['P_6', 'P_9', 'P_3', 'P_8', 'P_1']"
Top Bin of Features:,1236.5900321969182
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5121
Number of Instances with Mismatch(es) in Bin:,4879
p-value from Log Rank Test:,6.813386330039068e-271
