,Top Bin,Top Bin of Features:,Number of Instances with No Mismatches in Bin:,Number of Instances with Mismatch(es) in Bin:,p-value from Log Rank Test:
0,"['P_5', 'P_3', 'P_2', 'P_4', 'P_7']",7553,7553,2447,0.0
