,Top Bin,Top Bin of Features:,Number of Instances with No Mismatches in Bin:,Number of Instances with Mismatch(es) in Bin:,p-value from Log Rank Test:
0,"['P_9', 'P_6', 'P_5', 'P_3', 'P_7']",6209,6209,3791,0.0
