,Bin #,Score,Bins
0,Bin 1,3898.623571719294,"['P_9', 'P_6', 'P_5', 'P_3', 'P_7']"
1,Bin 2,3804.9350032938346,"['P_10', 'P_5', 'P_6', 'P_3', 'P_2']"
2,Bin 3,3193.0421041023,"['P_3', 'P_9', 'P_1', 'P_5']"
3,Bin 4,3168.071048905214,"['P_5', 'P_3', 'P_7', 'P_6']"
4,Bin 5,3096.9268260073873,"['P_7', 'P_9', 'P_6', 'P_5']"
5,Bin 6,3078.300745205053,"['P_5', 'P_3', 'P_4', 'P_2']"
6,Bin 7,3042.8440789008846,"['P_1', 'P_5', 'P_3', 'P_10']"
7,Bin 8,3024.8510555908283,"['P_5', 'P_9', 'P_10', 'P_6']"
8,Bin 42,3008.07008584727,"['P_7', 'P_5', 'P_10', 'P_8']"
9,Bin 9,2493.630317771974,"['P_9', 'P_1', 'P_5']"
10,Bin 10,2430.0277887334173,"['P_1', 'P_6', 'P_5']"
11,Bin 11,2427.5383828050813,"['P_7', 'P_1', 'P_5']"
12,Bin 12,2422.786094963202,"['P_5', 'P_3', 'P_9']"
13,Bin 13,2411.768330926929,"['P_1', 'P_8', 'P_9']"
14,Bin 14,2408.7143999112036,"['P_9', 'P_6', 'P_2']"
15,Bin 15,2370.3136702407937,"['P_1', 'P_5', 'P_10']"
16,Bin 16,2360.2686260241367,"['P_3', 'P_9', 'P_1']"
17,Bin 17,2357.328349409068,"['P_10', 'P_9', 'P_2']"
18,Bin 18,2347.7873890580895,"['P_2', 'P_1', 'P_6']"
19,Bin 19,2332.713601908231,"['P_3', 'P_6', 'P_7']"
20,Bin 20,2323.533534652466,"['P_2', 'P_1', 'P_4']"
21,Bin 21,2319.0071071336565,"['P_6', 'P_1', 'P_8']"
22,Bin 22,2295.1976098154405,"['P_5', 'P_10', 'P_9']"
23,Bin 23,2261.2782691372295,"['P_10', 'P_9', 'P_3']"
24,Bin 24,2242.967367334475,"['P_5', 'P_3', 'P_4']"
25,Bin 25,2218.1829693278596,"['P_10', 'P_6', 'P_3']"
26,Bin 26,2179.763454870572,"['P_8', 'P_6', 'P_4']"
27,Bin 27,1330.6403592056638,"['P_3', 'P_1', 'P_10', 'P_7', 'P_5', 'R_31']"
28,Bin 28,1058.5183743848213,"['P_10', 'P_7', 'P_6', 'P_9', 'R_29', 'P_3']"
29,Bin 29,976.9766033644204,"['P_2', 'P_1', 'P_5', 'R_3', 'P_9']"
30,Bin 30,957.268067704369,"['P_3', 'P_10', 'P_7', 'P_5', 'R_14']"
31,Bin 31,956.8056574700444,"['P_2', 'P_4', 'P_8', 'R_31', 'P_3']"
32,Bin 32,946.0509619970169,"['P_3', 'P_9', 'P_6', 'P_2', 'R_3']"
33,Bin 33,944.0996019211913,"['P_3', 'P_2', 'P_1', 'P_5', 'R_3']"
34,Bin 34,925.2038887873368,"['P_3', 'P_9', 'P_6', 'P_8', 'R_14']"
35,Bin 35,906.0240546137386,"['P_3', 'P_9', 'P_6', 'P_8', 'R_22']"
36,Bin 36,881.1477158343603,"['P_6', 'P_5', 'P_1', 'P_3', 'R_40']"
37,Bin 37,863.5965773232114,"['P_10', 'P_6', 'P_2', 'P_3', 'R_26']"
38,Bin 38,805.6306312807792,"['P_6', 'P_4', 'P_7', 'P_8', 'R_36']"
39,Bin 39,735.3309785024062,"['P_6', 'P_3', 'P_5', 'R_2']"
40,Bin 40,725.4529399094338,"['P_3', 'P_9', 'P_1', 'P_5', 'R_1', 'P_6', 'R_28']"
41,Bin 44,307.15445085516825,"['P_3', 'P_4', 'R_14']"
42,Bin 50,150.29007361924823,"['R_33', 'P_9', 'P_2', 'R_37']"
43,Bin 41,115.89406452252572,"['P_3', 'P_7', 'R_14', 'R_19', 'P_8', 'R_12', 'R_36']"
44,Bin 46,38.90650245493661,"['P_6', 'R_15', 'R_31']"
45,Bin 47,21.46151067983961,"['P_1', 'R_22', 'R_14', 'R_17']"
46,Bin 43,0.0025727429953332054,"['R_38', 'R_4']"
47,Bin 45,0.0,"['P_1', 'P_6']"
48,Bin 48,0.0,"['P_3', 'P_9', 'P_6', 'R_24', 'R_27', 'R_16', 'R_22', 'R_10', 'R_25']"
49,Bin 49,0.0,"['P_5', 'R_3', 'R_22', 'R_7', 'R_1', 'P_1', 'R_35']"
