,Bin #,Score,Bins
0,Bin 13,2710.27410370759,"['P_1', 'P_9', 'P_2']"
1,Bin 35,2698.4275336637684,"['P_6', 'P_10', 'P_2']"
2,Bin 40,2698.4275336637684,"['P_6', 'P_2', 'P_10']"
3,Bin 24,2612.824994636988,"['P_1', 'P_4', 'P_8']"
4,Bin 3,2084.818754786149,"['P_2', 'P_5']"
5,Bin 38,2071.500172628064,"['P_1', 'P_2']"
6,Bin 32,2012.2964050645048,"['P_6', 'P_2']"
7,Bin 28,2002.2315305575432,"['P_5', 'P_1']"
8,Bin 6,1982.770858875802,"['P_1', 'P_6']"
9,Bin 26,1966.189622569062,"['P_4', 'P_2']"
10,Bin 11,1958.8031225183104,"['P_10', 'P_1']"
11,Bin 10,1949.0902749008312,"['P_9', 'P_1']"
12,Bin 16,1949.0902749008312,"['P_1', 'P_9']"
13,Bin 5,1948.1962219354937,"['P_1', 'P_7']"
14,Bin 8,1948.1962219354937,"['P_7', 'P_1']"
15,Bin 19,1934.6449838526294,"['P_7', 'P_10']"
16,Bin 27,1934.6449838526294,"['P_10', 'P_7']"
17,Bin 2,1927.2203387696939,"['P_6', 'P_10']"
18,Bin 29,1882.491399875074,"['P_6', 'P_7']"
19,Bin 7,1194.2756913818284,['P_2']
20,Bin 4,1097.9323568010157,['P_1']
21,Bin 17,1076.2401028622915,['P_4']
22,Bin 31,939.2283383919536,['P_9']
23,Bin 25,646.6071911505941,"['P_1', 'P_2', 'P_5', 'R_13', 'P_7']"
24,Bin 22,525.383969218842,"['P_9', 'P_2', 'P_5', 'R_54']"
25,Bin 20,521.075235569185,"['P_7', 'R_14', 'P_6', 'P_9']"
26,Bin 14,513.6268515998352,"['P_10', 'P_1', 'P_6', 'R_77']"
27,Bin 21,505.96590843773265,"['P_7', 'R_43', 'P_4', 'P_1']"
28,Bin 37,503.0036090864359,"['P_5', 'P_2', 'R_47', 'P_9']"
29,Bin 36,465.5971527240221,"['P_7', 'P_1', 'P_10', 'R_26']"
30,Bin 15,430.61060370749084,"['P_2', 'P_5', 'R_24']"
31,Bin 33,402.8614297793427,"['P_1', 'P_10', 'R_24']"
32,Bin 12,394.9976775816919,"['R_19', 'P_2', 'P_1']"
33,Bin 1,381.2100425110907,"['P_1', 'P_2', 'R_11']"
34,Bin 30,374.93995884701076,"['P_1', 'P_7', 'R_14']"
35,Bin 9,373.31566752673746,"['R_11', 'P_5', 'P_2']"
36,Bin 34,372.83795194629545,"['P_1', 'R_85', 'P_9']"
37,Bin 23,362.407614975006,"['P_9', 'P_1', 'R_61']"
38,Bin 18,361.0407571245325,"['R_66', 'P_1', 'P_6']"
39,Bin 39,360.4298680320119,"['P_2', 'R_14', 'P_4']"
40,Bin 45,0.0002935622735946969,"['R_31', 'R_27']"
41,Bin 41,0.0,"['P_5', 'P_4', 'R_54', 'R_25']"
42,Bin 42,0.0,"['P_1', 'R_60', 'R_76', 'R_78']"
43,Bin 43,0.0,"['P_10', 'R_25', 'R_3', 'R_53', 'R_23', 'R_64', 'R_68']"
44,Bin 44,0.0,"['R_9', 'R_90', 'R_70', 'R_86', 'P_5', 'R_87']"
45,Bin 46,0.0,"['P_1', 'R_83', 'R_25', 'R_7', 'R_58', 'R_71', 'R_34']"
46,Bin 47,0.0,"['P_7', 'R_42', 'R_26', 'R_31', 'R_1', 'R_41', 'R_17']"
47,Bin 48,0.0,"['P_1', 'R_82', 'R_4', 'R_24']"
48,Bin 49,0.0,"['P_1', 'P_6', 'R_32', 'R_43', 'R_87', 'R_24', 'R_48', 'P_7']"
49,Bin 50,0.0,"['P_4', 'P_8', 'R_75', 'R_8', 'R_85', 'R_39']"
