,Bin #,Score,Bins
0,Bin 26,3107.5453164368523,"['P_2', 'P_8', 'P_5', 'P_9']"
1,Bin 11,3044.5574032057925,"['P_2', 'P_5', 'P_8', 'P_6']"
2,Bin 32,3044.1512040528437,"['P_10', 'P_4', 'P_5', 'P_7']"
3,Bin 14,3042.931603701919,"['P_2', 'P_4', 'P_6', 'P_9']"
4,Bin 12,2707.6023215709597,"['P_2', 'P_7', 'P_8']"
5,Bin 35,2707.6023215709597,"['P_7', 'P_8', 'P_2']"
6,Bin 18,2665.6277878614874,"['P_4', 'P_5', 'P_8']"
7,Bin 8,2639.099662983256,"['P_3', 'P_8', 'P_2']"
8,Bin 13,2630.592209936682,"['P_4', 'P_6', 'P_2']"
9,Bin 20,2603.0502502101313,"['P_9', 'P_1', 'P_4']"
10,Bin 30,2593.9323759855342,"['P_5', 'P_2', 'P_6']"
11,Bin 34,2593.9323759855342,"['P_6', 'P_2', 'P_5']"
12,Bin 28,2580.275920449235,"['P_8', 'P_9', 'P_5']"
13,Bin 19,2563.4699720260483,"['P_7', 'P_1', 'P_8']"
14,Bin 38,2539.9829438648417,"['P_7', 'P_9', 'P_6']"
15,Bin 22,2531.897823189565,"['P_8', 'P_5', 'P_7']"
16,Bin 24,2514.7410409393774,"['P_1', 'P_10', 'P_3']"
17,Bin 5,2107.2270734657745,"['P_8', 'P_2']"
18,Bin 23,2107.2270734657745,"['P_2', 'P_8']"
19,Bin 25,2077.722053741012,"['P_2', 'P_1']"
20,Bin 36,2077.722053741012,"['P_1', 'P_2']"
21,Bin 31,2069.706232303744,"['P_2', 'P_5']"
22,Bin 1,2048.069059840204,"['P_10', 'P_2']"
23,Bin 10,2048.069059840204,"['P_2', 'P_10']"
24,Bin 37,2024.891831734609,"['P_7', 'P_2']"
25,Bin 4,2013.7772737784758,"['P_1', 'P_5']"
26,Bin 39,2013.7772737784758,"['P_5', 'P_1']"
27,Bin 17,2010.9655201951932,"['P_9', 'P_2']"
28,Bin 40,2010.9655201951932,"['P_2', 'P_9']"
29,Bin 16,2006.406386184022,"['P_4', 'P_5']"
30,Bin 2,1998.2876192055755,"['P_6', 'P_2']"
31,Bin 9,1998.2876192055755,"['P_2', 'P_6']"
32,Bin 29,1979.4861943392764,"['P_4', 'P_6']"
33,Bin 6,1971.0790948677243,"['P_4', 'P_8']"
34,Bin 27,1968.6572115920737,"['P_4', 'P_1']"
35,Bin 33,1958.7805916638551,"['P_10', 'P_1']"
36,Bin 15,1954.2257867135627,"['P_1', 'P_8']"
37,Bin 3,1945.2180264178767,"['P_10', 'P_4']"
38,Bin 7,1939.098456216011,"['P_4', 'P_2']"
39,Bin 21,1939.098456216011,"['P_2', 'P_4']"
40,Bin 48,1844.7758137594888,"['P_8', 'P_10']"
41,Bin 41,526.0619529727602,"['P_6', 'P_8', 'P_7', 'R_10']"
42,Bin 50,392.325195401803,"['R_33', 'P_9', 'P_2']"
43,Bin 46,310.2818056566815,"['P_2', 'R_29', 'P_1']"
44,Bin 47,143.84700531159896,"['P_8', 'R_24']"
45,Bin 42,135.54324920843192,"['P_2', 'R_38']"
46,Bin 43,133.98291299198598,"['P_5', 'P_1', 'R_40', 'R_8']"
47,Bin 49,119.60386607057309,"['P_1', 'R_40']"
48,Bin 45,118.89548197105529,"['P_2', 'R_15']"
49,Bin 44,108.5270549110776,"['P_7', 'P_9', 'R_21', 'R_9']"
