,Bin #,Score,Bins
0,Bin 10,8864.457471446281,"['P_4', 'P_6', 'P_1']"
1,Bin 17,8864.457471446281,"['P_1', 'P_4', 'P_6']"
2,Bin 13,8836.584266894713,"['P_5', 'P_7', 'P_8']"
3,Bin 32,8830.843387686295,"['P_8', 'P_1', 'P_2']"
4,Bin 25,8828.057549860365,"['P_1', 'P_2', 'P_7']"
5,Bin 30,8813.172679629492,"['P_6', 'P_9', 'P_4']"
6,Bin 27,8805.901950606438,"['P_8', 'P_10', 'P_7']"
7,Bin 14,8757.322866215689,"['P_4', 'P_2', 'P_7']"
8,Bin 40,8740.886116789821,"['P_7', 'P_6', 'P_8']"
9,Bin 11,8657.000504538275,"['P_6', 'P_2', 'P_3']"
10,Bin 3,7800.912056751916,"['P_10', 'P_4']"
11,Bin 23,7800.912056751916,"['P_4', 'P_10']"
12,Bin 28,7712.550981099081,"['P_10', 'P_1']"
13,Bin 36,7711.30156107095,"['P_1', 'P_8']"
14,Bin 34,7680.451419193572,"['P_9', 'P_8']"
15,Bin 6,7627.504585964786,"['P_1', 'P_2']"
16,Bin 29,7627.504585964786,"['P_2', 'P_1']"
17,Bin 26,7610.6425924417845,"['P_10', 'P_3']"
18,Bin 33,7610.6425924417845,"['P_3', 'P_10']"
19,Bin 15,7591.978693748504,"['P_1', 'P_6']"
20,Bin 19,7591.978693748504,"['P_6', 'P_1']"
21,Bin 1,7576.813922323175,"['P_2', 'P_10']"
22,Bin 38,7576.813922323175,"['P_10', 'P_2']"
23,Bin 37,7572.405059599714,"['P_1', 'P_7']"
24,Bin 20,7565.602637729832,"['P_9', 'P_3']"
25,Bin 5,7563.379988014793,"['P_6', 'P_10']"
26,Bin 35,7563.379988014793,"['P_10', 'P_6']"
27,Bin 9,7562.7189821597085,"['P_6', 'P_9']"
28,Bin 4,7557.083502310658,"['P_4', 'P_3']"
29,Bin 39,7537.001070719077,"['P_10', 'P_9']"
30,Bin 31,7521.267894794558,"['P_2', 'P_5']"
31,Bin 16,7510.2796353472795,"['P_8', 'P_7']"
32,Bin 24,7500.456643697613,"['P_4', 'P_5']"
33,Bin 22,7493.440159447012,"['P_7', 'P_4']"
34,Bin 8,7482.2207772099655,"['P_9', 'P_4']"
35,Bin 7,7480.746486530427,"['P_3', 'P_8']"
36,Bin 21,7454.114381196188,"['P_6', 'P_8']"
37,Bin 12,7453.354128078213,"['P_4', 'P_2']"
38,Bin 2,7439.304835370621,"['P_6', 'P_2']"
39,Bin 18,7439.304835370621,"['P_2', 'P_6']"
40,Bin 48,4762.906294717373,['P_10']
41,Bin 46,456.8225817502013,"['P_3', 'R_29', 'P_1']"
42,Bin 50,289.2705818497331,"['R_33', 'P_9']"
43,Bin 42,242.89979367012972,"['P_10', 'R_38']"
44,Bin 45,229.96634084998337,"['P_6', 'R_14']"
45,Bin 49,218.86446401457889,"['P_6', 'R_40']"
46,Bin 47,210.48825655766436,"['P_1', 'R_6']"
47,Bin 41,0.0,"['P_6', 'R_14', 'R_31', 'R_20']"
48,Bin 43,0.0,"['P_10', 'P_1', 'R_23', 'R_4']"
49,Bin 44,0.0,"['R_15', 'P_9', 'R_21', 'R_9']"
