,Bin #,Score,Bins
0,Bin 39,7.170568343023488,"['R_29', 'R_24', 'R_25', 'R_35', 'R_34', 'R_5', 'R_11', 'R_14']"
1,Bin 17,5.6624230569319325,"['R_5', 'R_34', 'R_29', 'R_21', 'R_24', 'R_20', 'R_40', 'R_9', 'R_35']"
2,Bin 38,5.542999946927239,"['R_34', 'R_35', 'R_19', 'R_18', 'R_21', 'R_24', 'R_40', 'R_7', 'R_30', 'R_5', 'R_25', 'R_3']"
3,Bin 29,5.429842456938999,"['R_24', 'R_8', 'R_30', 'R_25', 'R_27', 'R_29', 'R_34', 'R_31', 'R_4', 'R_22', 'R_13', 'R_35']"
4,Bin 25,5.023452495937878,"['R_9', 'R_30', 'R_32', 'R_34', 'R_20', 'R_5', 'R_1', 'R_25', 'R_29', 'R_35']"
5,Bin 22,4.977159407495399,"['R_32', 'R_40', 'R_24', 'R_5', 'R_33', 'R_8', 'R_29', 'R_34', 'R_38']"
6,Bin 4,4.769093937174885,"['R_24', 'R_35', 'R_25', 'R_3', 'R_22', 'R_30', 'R_40', 'R_29', 'R_38', 'R_21']"
7,Bin 10,4.68331089375191,"['R_40', 'R_5', 'R_11', 'R_9', 'R_35', 'R_36', 'R_21']"
8,Bin 33,4.547537938954051,"['R_5', 'R_32', 'R_29', 'R_34', 'R_25', 'R_9', 'R_15', 'R_2']"
9,Bin 24,4.499133512202989,"['R_29', 'R_24', 'R_3', 'R_8', 'R_30', 'R_34', 'R_40', 'R_32', 'R_4', 'R_27', 'R_35']"
10,Bin 19,4.478871402540711,"['R_24', 'R_20', 'R_40', 'R_25', 'R_22', 'R_12', 'R_29', 'R_5', 'R_35', 'R_18', 'R_8']"
11,Bin 26,4.445061235980269,"['R_21', 'R_25', 'R_29', 'R_32', 'R_30', 'R_40']"
12,Bin 35,4.436257098730349,"['R_32', 'R_4', 'R_35', 'R_24', 'R_11', 'R_15', 'R_21', 'R_33', 'R_39', 'R_25']"
13,Bin 27,4.364869962493861,"['R_33', 'R_24', 'R_21', 'R_36', 'R_8', 'R_5', 'R_9']"
14,Bin 6,4.276572309152282,"['R_34', 'R_39', 'R_24', 'R_31', 'R_40', 'R_3', 'R_4', 'R_30', 'R_13', 'R_7', 'R_5']"
15,Bin 9,4.259597317873392,"['R_32', 'R_4', 'R_29', 'R_34', 'R_5', 'R_40', 'R_6', 'R_2']"
16,Bin 12,4.195969026406818,"['R_30', 'R_25', 'R_40', 'R_34', 'R_24', 'R_7', 'R_23', 'R_19']"
17,Bin 32,4.067890789384868,"['R_40', 'R_5', 'R_25', 'R_24', 'R_17', 'R_34', 'R_20', 'R_35']"
18,Bin 8,3.981678824427639,"['R_1', 'R_16', 'R_15', 'R_17', 'R_20', 'R_26', 'R_10', 'R_36', 'R_14']"
19,Bin 37,3.875913065900295,"['R_6', 'R_24', 'R_30', 'R_25', 'R_4', 'R_29', 'R_10', 'R_32', 'R_40', 'R_13', 'R_16', 'R_35', 'R_8', 'R_2']"
20,Bin 34,3.8208293108937275,"['R_34', 'R_25', 'R_12', 'R_35', 'R_24', 'R_21', 'R_1', 'R_19', 'R_18']"
21,Bin 20,3.7178742829166613,"['R_35', 'R_34', 'R_9', 'R_29', 'R_12', 'R_39', 'R_30']"
22,Bin 3,3.7037026791429875,"['R_4', 'R_13', 'R_27', 'R_35', 'R_26', 'R_24', 'R_39', 'R_10', 'R_30', 'R_19', 'R_7']"
23,Bin 31,3.6706363624177225,"['R_9', 'R_34', 'R_25', 'R_3', 'R_29', 'R_27', 'R_35']"
24,Bin 11,3.6603189407859453,"['R_9', 'R_40', 'R_30', 'R_24', 'R_34', 'R_25', 'R_39']"
25,Bin 7,3.573411790103018,"['R_1', 'R_20', 'R_25', 'R_21', 'R_33', 'R_5', 'R_35', 'R_34']"
26,Bin 30,3.4966543761792095,"['R_20', 'R_29', 'R_35', 'R_5', 'R_4', 'R_40', 'R_8', 'R_23']"
