,Bin #,Score,Bins
0,Bin 6,2834.4473179363,"['P_8', 'P_1', 'P_3', 'P_5']"
1,Bin 23,1301.310658354764,"['P_10', 'P_6', 'P_9', 'P_8', 'R_7', 'P_3', 'P_1', 'R_25', 'P_2']"
2,Bin 37,1300.6185969793182,"['P_2', 'P_8', 'P_9', 'P_7', 'P_5', 'R_8']"
3,Bin 13,1220.1655591568144,"['P_1', 'P_8', 'P_5', 'P_6', 'P_4', 'R_25']"
4,Bin 42,1181.1426885821945,"['P_1', 'P_9', 'P_3', 'P_2', 'R_38', 'P_7']"
5,Bin 14,984.6087972169972,"['P_7', 'P_6', 'P_2', 'P_5', 'P_3', 'R_37', 'P_8', 'R_14']"
6,Bin 38,955.136119483274,"['P_9', 'P_1', 'R_33', 'P_2', 'P_7']"
7,Bin 15,923.4880303548572,"['P_6', 'P_10', 'P_2', 'P_9', 'R_10']"
8,Bin 19,890.7830517930558,"['P_8', 'P_9', 'R_16', 'P_6', 'P_3']"
9,Bin 29,868.6457086331187,"['P_4', 'P_3', 'P_1', 'P_7', 'R_8']"
10,Bin 7,866.6961150433846,"['P_10', 'R_10', 'P_1', 'P_7', 'P_6']"
11,Bin 28,853.371107049967,"['P_5', 'P_7', 'P_6', 'P_8', 'R_24']"
12,Bin 27,827.3356090133457,"['P_9', 'P_2', 'P_6', 'P_3', 'R_28']"
13,Bin 26,826.9660312071385,"['P_3', 'P_4', 'P_8', 'P_10', 'R_2']"
14,Bin 1,774.4016590523249,"['R_20', 'P_1', 'P_7', 'R_30', 'P_4', 'P_6', 'P_3']"
15,Bin 36,769.7845570027421,"['R_15', 'P_10', 'P_5', 'P_3', 'P_4']"
16,Bin 31,769.6547853989881,"['P_10', 'P_9', 'P_4', 'P_3', 'R_15']"
17,Bin 9,766.9417461219361,"['P_3', 'P_1', 'P_5', 'P_8', 'R_38']"
18,Bin 25,764.2980652508506,"['P_6', 'P_7', 'P_9', 'P_8', 'R_9']"
19,Bin 16,759.5483315815076,"['P_6', 'P_8', 'R_17', 'P_9', 'P_7']"
20,Bin 20,731.7554445037317,"['P_2', 'P_9', 'P_1', 'P_3', 'P_5', 'R_29', 'R_2']"
21,Bin 10,728.0247050406986,"['P_5', 'P_4', 'P_8', 'R_29', 'P_6']"
22,Bin 5,724.3886943685736,"['P_1', 'P_6', 'P_3', 'P_9', 'P_2', 'R_2', 'R_26']"
23,Bin 22,720.2039739728481,"['P_2', 'P_9', 'P_5', 'R_35', 'P_4']"
24,Bin 30,709.9111790178188,"['P_10', 'P_7', 'P_4', 'P_8', 'R_29']"
25,Bin 40,700.5412547611919,"['P_1', 'P_9', 'P_7', 'P_2', 'P_5', 'R_38', 'R_6']"
26,Bin 34,691.0236453164591,"['P_3', 'P_4', 'P_8', 'R_36', 'P_5', 'P_9', 'R_32']"
27,Bin 11,684.0277419739597,"['P_10', 'P_2', 'P_8', 'P_5', 'R_29', 'P_9', 'R_10']"
28,Bin 33,682.0143558107501,"['P_1', 'P_9', 'P_8', 'P_2', 'P_3', 'R_13', 'R_14']"
29,Bin 21,667.7040313707039,"['P_2', 'P_3', 'P_8', 'P_5', 'P_7', 'R_10', 'R_9']"
30,Bin 24,655.1427026627784,"['P_9', 'P_8', 'P_3', 'P_6', 'R_1', 'R_29', 'P_2']"
31,Bin 3,623.5352105610762,"['P_8', 'R_28', 'P_6', 'P_5', 'R_29', 'P_9', 'P_4']"
32,Bin 2,614.174790725275,"['P_3', 'P_9', 'P_6', 'R_25', 'P_8', 'R_17', 'P_4']"
33,Bin 8,609.4851647390593,"['P_7', 'P_8', 'P_6', 'P_4', 'P_9', 'R_40', 'R_7', 'R_8', 'P_5']"
34,Bin 39,592.5880595610416,"['P_1', 'P_8', 'P_7', 'P_4', 'P_5', 'P_6', 'R_7', 'R_22', 'R_26']"
35,Bin 12,585.8307908189147,"['P_5', 'P_1', 'P_10', 'R_8', 'P_2', 'R_3']"
36,Bin 17,585.0104892333989,"['P_2', 'P_1', 'P_6', 'P_7', 'P_3', 'R_24', 'P_5', 'R_39', 'R_35']"
37,Bin 35,558.4188899483397,"['P_5', 'R_10', 'P_6', 'P_2']"
38,Bin 32,555.0393045761429,"['P_8', 'P_1', 'P_6', 'R_2']"
39,Bin 4,554.8528243524075,"['P_1', 'R_2', 'P_7', 'P_10']"
40,Bin 18,554.0110445571214,"['P_5', 'R_10', 'P_10', 'P_6']"
41,Bin 49,521.0593256765516,"['P_9', 'P_3', 'P_2', 'R_14']"
42,Bin 46,495.4190057543238,"['P_8', 'P_2', 'R_14', 'P_7']"
43,Bin 43,165.86090545800187,"['P_1', 'P_7', 'P_5', 'R_7', 'R_26', 'P_8', 'P_4', 'R_28', 'R_23', 'R_2', 'R_8']"
44,Bin 47,159.79791295653453,"['R_2', 'P_4', 'P_8', 'R_7', 'R_19', 'P_1']"
45,Bin 41,70.72611661100336,"['P_6', 'R_8', 'R_10', 'R_9', 'R_31', 'P_2']"
46,Bin 45,58.96616839860898,"['R_10', 'P_6', 'P_4', 'R_6', 'R_22', 'R_14', 'R_25', 'R_2']"
47,Bin 44,47.04852492630408,"['P_5', 'R_3', 'R_1']"
48,Bin 48,24.952639479522492,"['P_6', 'R_29', 'R_6']"
49,Bin 50,14.247181881840362,"['P_5', 'R_13', 'R_40', 'R_25']"
