,Bin #,Score,Bins
0,Bin 78,156.53386939994377,"['P_9', 'R_62']"
1,Bin 660,148.11973598213936,"['P_4', 'R_654']"
2,Bin 670,141.03408503559214,"['P_7', 'R_920']"
3,Bin 501,135.096012394094,"['R_443', 'P_9']"
4,Bin 88,132.59640061755348,"['R_696', 'P_10']"
5,Bin 521,128.7166247146872,"['P_4', 'R_90']"
6,Bin 507,126.85314263523374,"['P_1', 'R_844']"
7,Bin 474,122.79168471437427,"['R_905', 'P_6']"
8,Bin 661,119.6349971525853,"['P_2', 'R_470']"
9,Bin 606,116.37174839607324,"['P_5', 'R_790']"
10,Bin 385,111.28946071705538,"['R_499', 'P_10']"
11,Bin 559,107.3427674882034,"['R_674', 'P_8']"
12,Bin 283,105.48069509395248,"['P_3', 'R_367']"
13,Bin 237,9.672312560631527,"['R_743', 'R_893']"
14,Bin 251,8.228020415191951,"['R_725', 'R_771']"
15,Bin 224,7.131499297061909,"['R_492', 'R_150']"
16,Bin 416,6.99602178649049,"['R_335', 'R_675']"
17,Bin 623,6.832791707182243,"['R_115', 'R_192']"
18,Bin 552,6.547828301232851,"['R_252', 'R_871']"
19,Bin 155,6.090182432745974,"['R_80', 'R_587']"
20,Bin 453,6.087314463789419,"['R_517', 'R_958']"
21,Bin 687,6.021028490406563,"['R_419', 'R_868']"
22,Bin 439,5.753113468216024,"['R_689', 'R_86']"
23,Bin 403,5.570423951272975,"['R_326', 'R_207']"
24,Bin 536,5.299954336349064,"['R_616', 'R_924']"
25,Bin 400,5.147594632578451,"['R_275', 'R_797']"
26,Bin 576,5.123821820031891,"['R_262', 'R_705']"
27,Bin 649,5.075449719121094,"['R_857', 'R_501']"
28,Bin 627,5.041479637269215,"['R_184', 'R_893']"
29,Bin 640,5.002360236158229,"['R_291', 'R_462']"
30,Bin 325,4.997659772172144,"['R_455', 'R_268']"
31,Bin 380,4.922573961122213,"['R_286', 'R_379']"
32,Bin 621,4.884474482924092,"['R_214', 'R_500']"
33,Bin 452,4.8766929019696885,"['R_256', 'R_578']"
34,Bin 289,4.8663482072098425,"['R_964', 'R_92']"
35,Bin 633,4.727723576292814,"['R_985', 'R_561']"
36,Bin 190,4.718226801862921,"['R_729', 'R_13']"
37,Bin 399,4.591166891005769,"['R_279', 'R_761']"
38,Bin 391,4.576910434767831,"['R_891', 'R_22']"
39,Bin 129,4.444514880645678,"['R_913', 'R_391']"
40,Bin 498,4.440927249280453,"['R_803', 'R_913']"
41,Bin 332,4.426096756949718,"['R_217', 'R_818']"
42,Bin 639,4.359138472232529,"['R_943', 'R_434']"
43,Bin 413,4.3127632358243275,"['R_469', 'R_160']"
44,Bin 105,4.24790999274167,"['R_789', 'R_400']"
45,Bin 668,4.215402270900746,"['R_64', 'R_356']"
46,Bin 330,4.1151738631746655,"['R_586', 'R_407']"
47,Bin 87,4.058085367983066,"['R_117', 'R_798']"
48,Bin 376,4.051072823216637,"['R_375', 'R_397']"
49,Bin 51,3.9661785625119967,"['R_465', 'R_183']"
50,Bin 717,3.9371083365058617,"['R_384', 'R_133']"
51,Bin 415,3.929097702571142,"['R_686', 'R_604']"
52,Bin 375,3.902983156324369,"['R_204', 'R_963']"
53,Bin 211,3.8233101537818848,"['R_712', 'R_158']"
54,Bin 544,3.7601146985635503,"['R_41', 'R_835']"
55,Bin 567,3.6894644044100837,"['R_915', 'R_210']"
56,Bin 734,3.6869238460003846,"['R_442', 'R_850']"
57,Bin 97,3.6556022467788076,"['R_306', 'R_864']"
58,Bin 726,3.6449199993594172,"['R_189', 'R_769']"
59,Bin 13,3.616065587722831,"['R_750', 'R_267']"
60,Bin 254,3.6159548456574697,"['R_59', 'R_780']"
61,Bin 748,3.611443257325667,['R_635']
62,Bin 300,3.588238136501568,"['R_401', 'R_494']"
63,Bin 414,3.5599203730964186,"['R_405', 'R_750']"
64,Bin 166,3.5175051262884884,"['R_305', 'R_99']"
65,Bin 716,3.4619681578395327,"['R_84', 'R_718']"
66,Bin 309,3.3797948780147364,"['R_647', 'R_290']"
