,Bin #,Score,Bins
0,Bin 468,165.9925015793014,"['P_8', 'P_9', 'R_222', 'R_6']"
1,Bin 352,149.7592410517518,"['P_1', 'R_534']"
2,Bin 330,148.1716429930007,"['P_9', 'R_558']"
3,Bin 122,144.2146026979441,"['P_8', 'R_447']"
4,Bin 360,140.55093789085356,"['P_4', 'R_578']"
5,Bin 244,135.51031485665777,"['P_5', 'R_278']"
6,Bin 250,134.24929110227552,"['P_2', 'R_565']"
7,Bin 328,134.23434415421258,"['P_8', 'R_522']"
8,Bin 263,133.1362869967309,"['P_9', 'R_297']"
9,Bin 465,129.45174116466129,"['P_5', 'R_19', 'P_7', 'R_236']"
10,Bin 271,128.73395694446805,"['P_10', 'R_335']"
11,Bin 118,122.24096725288493,"['R_169', 'P_6']"
12,Bin 458,121.34814169937208,"['R_15', 'P_1']"
13,Bin 17,117.02236445575281,"['R_27', 'P_7']"
14,Bin 295,111.91416383157073,"['P_3', 'R_390']"
15,Bin 430,90.01916801270237,"['P_7', 'R_356']"
16,Bin 477,62.798315327459555,"['P_5', 'R_278', 'R_156']"
17,Bin 463,58.02062089018724,"['R_238', 'P_7', 'R_539']"
18,Bin 480,47.904512981494335,"['P_6', 'R_482', 'R_514']"
19,Bin 464,46.4252451296052,"['R_382', 'P_5', 'R_260']"
20,Bin 455,39.70643352597549,"['P_5', 'R_382', 'R_572']"
21,Bin 460,36.427589717855,"['P_8', 'R_410', 'R_105']"
22,Bin 472,35.384209415396654,"['P_6', 'R_67', 'R_126']"
23,Bin 473,29.25427205427227,"['R_75', 'P_5', 'R_469']"
24,Bin 478,24.19619102099617,"['P_8', 'R_247', 'R_588']"
25,Bin 429,11.435920553518491,"['R_442', 'R_154']"
26,Bin 211,10.584025961306319,"['R_552', 'R_104']"
27,Bin 54,7.12722761130436,"['R_193', 'R_69']"
28,Bin 251,6.517725391276095,"['R_313', 'R_13']"
29,Bin 73,5.864009428607286,"['R_539', 'R_442']"
30,Bin 50,5.841410124252266,"['R_382', 'R_263']"
31,Bin 40,5.742085324122985,"['R_24', 'R_36']"
32,Bin 408,5.643050233581019,"['R_94', 'R_490']"
33,Bin 361,5.586189475176905,"['R_152', 'R_419']"
34,Bin 225,5.480194853149908,"['R_374', 'R_308']"
35,Bin 25,5.451834374701478,"['R_412', 'R_400']"
36,Bin 115,5.191970257836471,"['R_259', 'R_422']"
37,Bin 353,5.127479893282078,"['R_543', 'R_156']"
38,Bin 434,4.97452238896521,"['R_561', 'R_249']"
39,Bin 53,4.9254355394625335,"['R_420', 'R_341']"
40,Bin 279,4.741685536902279,"['R_31', 'R_74']"
41,Bin 70,4.584607934319408,"['R_41', 'R_422']"
42,Bin 467,4.532238540106402,"['R_69', 'R_179']"
43,Bin 347,4.23706107519165,"['R_50', 'R_237']"
44,Bin 375,4.145891320528121,"['R_39', 'R_84']"
45,Bin 414,4.1116110475802525,"['R_582', 'R_361']"
46,Bin 242,4.003133264450831,"['R_443', 'R_474']"
47,Bin 256,3.9964272859814813,"['R_192', 'R_399']"
48,Bin 337,3.9621710974936115,"['R_196', 'R_310']"
49,Bin 461,3.8793402838790034,"['R_543', 'R_207']"
50,Bin 206,3.845614629702031,"['R_430', 'R_328']"
51,Bin 139,3.7672424042581167,"['R_575', 'R_467']"
52,Bin 140,3.681932368295224,"['R_249', 'R_562']"
53,Bin 224,3.621598194331916,"['R_70', 'R_112']"
54,Bin 365,3.6109171141931404,"['R_212', 'R_467']"
55,Bin 72,3.5818370638800086,"['R_311', 'R_555']"
56,Bin 41,3.511925099299031,"['R_347', 'R_148']"
57,Bin 456,3.3174981300776865,"['R_414', 'R_36']"
58,Bin 293,3.264767391079997,"['R_50', 'R_283']"
59,Bin 321,3.21499260138919,"['R_210', 'R_156']"
60,Bin 26,3.214252525396901,"['R_304', 'R_484']"
61,Bin 112,3.167390066168876,"['R_543', 'R_230']"
62,Bin 308,3.155644894221682,"['R_521', 'R_267']"
63,Bin 195,3.1405465902320704,"['R_493', 'R_413']"
64,Bin 85,3.1397044336753264,"['R_182', 'R_567']"
65,Bin 252,3.0990435327777868,"['R_184', 'R_415']"
66,Bin 469,3.0027207873382613,['R_422']
67,Bin 280,2.9965734927601875,"['R_113', 'R_330']"
68,Bin 168,2.9699888381201975,"['R_146', 'R_334']"
69,Bin 399,2.9002657527004065,"['R_537', 'R_166']"
70,Bin 432,2.7673738891703383,"['R_1', 'R_450']"
71,Bin 161,2.6986208357390256,"['R_136', 'R_34']"
72,Bin 164,2.6440400518015093,"['R_318', 'R_482']"
73,Bin 23,2.610504376516188,"['R_466', 'R_40']"
74,Bin 334,2.581991491528196,"['R_520', 'R_453']"
75,Bin 22,2.5288259437126,"['R_307', 'R_388']"
76,Bin 81,2.5212122155031116,"['R_563', 'R_524']"
77,Bin 163,2.4882825950276644,"['R_371', 'R_233']"
78,Bin 219,2.48502139674333,"['R_368', 'R_573']"
79,Bin 1,2.4686916024993977,"['R_83', 'R_417']"
80,Bin 184,2.4419257231092075,"['R_555', 'R_334']"
81,Bin 331,2.3949704923580364,"['R_337', 'R_12']"
82,Bin 156,2.374531960796801,"['R_463', 'R_402']"
83,Bin 317,2.3617254046659686,"['R_185', 'R_407']"
84,Bin 394,2.353126920878248,"['R_561', 'R_215']"
85,Bin 56,2.337258275538825,"['R_246', 'R_308']"
86,Bin 283,2.3365125048051834,"['R_73', 'R_181']"
87,Bin 422,2.272117025161735,"['R_358', 'R_343']"
88,Bin 52,2.2652931617773553,"['R_586', 'R_535']"
89,Bin 90,2.256929806050625,"['R_242', 'R_551']"
90,Bin 11,2.1368099190715752,"['R_368', 'R_265']"
91,Bin 80,2.133542452263326,"['R_259', 'R_392']"
92,Bin 177,2.0925699552059047,"['R_448', 'R_326']"
93,Bin 27,2.0903591827387045,"['R_139', 'R_515']"
94,Bin 290,2.0697425770606452,"['R_213', 'R_294']"
95,Bin 150,2.0560382278520137,"['R_115', 'R_445']"
96,Bin 205,2.0150645255407644,"['R_195', 'R_89']"
97,Bin 419,2.000988006018534,"['R_305', 'R_461']"
98,Bin 282,1.9835373148219237,"['R_102', 'R_194']"
99,Bin 235,1.9747475105301924,"['R_148', 'R_129']"
100,Bin 259,1.9642580135816343,"['R_269', 'R_279']"
101,Bin 202,1.9591298619004713,"['R_321', 'R_397']"
102,Bin 12,1.9562913047589725,"['R_349', 'R_548']"
103,Bin 281,1.9173375330201672,"['R_231', 'R_404']"
104,Bin 320,1.912673056577869,"['R_126', 'R_575']"
105,Bin 61,1.881413077037032,"['R_143', 'R_175']"
106,Bin 149,1.8268587227913053,"['R_302', 'R_580']"
107,Bin 4,1.796896959532159,"['R_238', 'R_45']"
108,Bin 204,1.7916032868317864,"['R_331', 'R_477']"
109,Bin 333,1.7626797105470895,"['R_244', 'R_114']"
110,Bin 431,1.7583285318098847,"['R_275', 'R_447']"
111,Bin 192,1.7350335076397854,"['R_545', 'R_151']"
112,Bin 383,1.725986341007432,"['R_262', 'R_574']"
113,Bin 111,1.7069273789675383,"['R_232', 'R_412']"
114,Bin 301,1.699414964736141,"['R_6', 'R_548']"
115,Bin 475,1.685940463201097,"['R_230', 'R_135']"
116,Bin 160,1.6481365219257973,"['R_440', 'R_254']"
117,Bin 336,1.6264085437869915,"['R_533', 'R_320']"
118,Bin 385,1.6233140403316382,"['R_396', 'R_125']"
119,Bin 427,1.6224173776081587,"['R_339', 'R_514']"
120,Bin 313,1.622329725410785,"['R_469', 'R_46']"
121,Bin 230,1.6151427982142754,"['R_340', 'R_466']"
122,Bin 292,1.573519662450785,"['R_560', 'R_489']"
123,Bin 79,1.5551588338786226,"['R_52', 'R_189']"
124,Bin 381,1.553887396149567,"['R_536', 'R_542']"
125,Bin 258,1.5234731777658064,"['R_342', 'R_206']"
126,Bin 324,1.4583445184689743,"['R_329', 'R_111']"
127,Bin 189,1.447727696049993,"['R_88', 'R_286']"
128,Bin 199,1.447722867119459,"['R_178', 'R_357']"
129,Bin 448,1.443709720015475,"['R_105', 'R_119']"
130,Bin 158,1.4206994395286097,"['R_345', 'R_111']"
131,Bin 145,1.4157939698294517,"['R_582', 'R_283']"
132,Bin 249,1.4077605367485937,"['R_286', 'R_57']"
133,Bin 233,1.3828153948347757,"['R_398', 'R_431']"
134,Bin 86,1.3764717484437146,"['R_500', 'R_351']"
135,Bin 65,1.359996509417974,"['R_570', 'R_199']"
136,Bin 338,1.356970555037853,"['R_375', 'R_351']"
137,Bin 284,1.3503278072869729,"['R_511', 'R_564']"
138,Bin 398,1.3361927348663751,"['R_304', 'R_576']"
139,Bin 447,1.334335676641827,"['R_16', 'R_325']"
140,Bin 261,1.307572292287803,"['R_482', 'R_109']"
141,Bin 366,1.2711612018000835,"['R_108', 'R_300']"
142,Bin 346,1.26662876353575,"['R_457', 'R_350']"
143,Bin 91,1.259843872894576,"['R_220', 'R_435']"
144,Bin 107,1.2520566299973355,"['R_465', 'R_47']"
145,Bin 152,1.2490472242897073,"['R_57', 'R_285']"
146,Bin 98,1.2125749677877486,"['R_508', 'R_357']"
147,Bin 234,1.1855515871734066,"['R_177', 'R_451']"
148,Bin 323,1.181867696505532,"['R_234', 'R_517']"
149,Bin 369,1.169779290669747,"['R_295', 'R_470']"
150,Bin 134,1.1498303774638774,"['R_376', 'R_131']"
151,Bin 83,1.1479651637563408,"['R_476', 'R_8']"
152,Bin 155,1.1310227577906848,"['R_116', 'R_14']"
153,Bin 257,1.1285714889860017,"['R_312', 'R_199']"
154,Bin 265,1.1220430951765503,"['R_559', 'R_282']"
155,Bin 395,1.094356591935693,"['R_120', 'R_223']"
156,Bin 185,1.0841649718328918,"['R_266', 'R_372']"
157,Bin 254,1.0831968465478852,"['R_17', 'R_70']"
158,Bin 143,1.074658760769995,"['R_458', 'R_59']"
159,Bin 391,1.0720270758450723,"['R_314', 'R_551']"
160,Bin 133,1.063211741153693,"['R_30', 'R_325']"
161,Bin 170,1.0533428025921199,"['R_198', 'R_145']"
162,Bin 357,1.052973125462659,"['R_296', 'R_79']"
163,Bin 232,1.0526001346808054,"['R_11', 'R_457']"
164,Bin 367,1.0460357650323182,"['R_2', 'R_557']"
165,Bin 446,1.040850007844079,"['R_272', 'R_241']"
166,Bin 42,1.0393916905272627,"['R_391', 'R_92']"
167,Bin 389,1.022726790209177,"['R_58', 'R_207']"
168,Bin 175,1.0125020423808608,"['R_274', 'R_142']"
169,Bin 35,1.0100614597078765,"['R_574', 'R_485']"
170,Bin 43,1.000243983060501,"['R_519', 'R_478']"
171,Bin 180,0.99845417227962,"['R_518', 'R_330']"
