,Bin #,Score,Bins
0,Bin 1,2041.521648691311,"['P_5', 'P_9', 'P_1']"
1,Bin 2,1549.7942350071337,"['P_5', 'P_4']"
2,Bin 3,1520.4341726918326,"['P_1', 'P_9']"
3,Bin 4,1515.4244694254594,"['P_7', 'P_4']"
4,Bin 5,1500.684710252296,"['P_3', 'P_4']"
5,Bin 46,1460.2192412788006,"['P_9', 'P_3']"
6,Bin 6,1445.4130220953864,"['P_10', 'P_5']"
7,Bin 7,1439.4941677832073,"['P_9', 'P_5']"
8,Bin 8,1439.4941677832073,"['P_5', 'P_9']"
9,Bin 9,1436.765720812147,"['P_7', 'P_5']"
10,Bin 10,874.0675372040511,['P_4']
11,Bin 11,815.2725531544822,['P_1']
12,Bin 12,747.3199376535687,['P_9']
13,Bin 13,475.71394652049594,"['P_5', 'P_1', 'P_9', 'R_234']"
14,Bin 41,475.71394652049594,"['P_5', 'P_9', 'R_234', 'P_1']"
15,Bin 14,453.8288123882727,"['R_219', 'P_1', 'P_7', 'P_9']"
16,Bin 15,319.1117306925757,"['P_1', 'R_253', 'P_5']"
17,Bin 16,316.9291879955249,"['P_9', 'R_192', 'P_1']"
18,Bin 17,295.1927194848152,"['P_9', 'P_4', 'R_164']"
19,Bin 18,285.0344910962312,"['P_9', 'P_5', 'R_155']"
20,Bin 19,283.3525533962218,"['P_1', 'P_9', 'R_73']"
21,Bin 20,280.3784305501728,"['P_9', 'P_10', 'R_166']"
22,Bin 21,274.61945399610437,"['R_36', 'P_9', 'P_5']"
23,Bin 22,272.8351378683953,"['P_1', 'P_9', 'R_193']"
24,Bin 23,270.46484900592225,"['P_4', 'R_135', 'P_9']"
25,Bin 24,265.5590997508496,"['P_9', 'R_36', 'P_3']"
26,Bin 25,260.6878667820965,"['P_1', 'P_4', 'R_104']"
27,Bin 26,259.4401125843293,"['P_10', 'R_80', 'P_4']"
28,Bin 27,258.24960237136906,"['P_4', 'P_9', 'R_182']"
29,Bin 28,243.5993452583864,"['P_1', 'P_10', 'R_71']"
30,Bin 48,236.9676597210259,"['P_9', 'P_5', 'R_240']"
31,Bin 29,234.1368501441707,"['P_4', 'P_3', 'R_69']"
32,Bin 30,230.12130742436102,"['P_9', 'P_5', 'R_276']"
33,Bin 31,228.34340566786292,"['P_4', 'P_3', 'R_175']"
34,Bin 32,224.3758026760282,"['P_4', 'P_9', 'R_91']"
35,Bin 33,219.20189536321743,"['P_9', 'P_4', 'R_207']"
36,Bin 34,204.84966489123894,"['P_9', 'P_5', 'R_154']"
37,Bin 35,189.64629853074374,"['P_5', 'R_154', 'P_7']"
38,Bin 36,159.57652128526095,"['P_4', 'R_260']"
39,Bin 49,146.62242154822113,"['P_1', 'P_9', 'R_234', 'R_70']"
40,Bin 37,145.40634455516158,"['P_5', 'P_9', 'R_260', 'R_140']"
41,Bin 38,138.85738172210668,"['P_9', 'P_5', 'R_63', 'R_279']"
42,Bin 39,132.629234255651,"['R_249', 'P_4']"
43,Bin 40,122.60479944884794,"['P_9', 'R_164']"
44,Bin 45,102.29242242470325,"['P_4', 'R_175', 'P_5', 'R_34']"
45,Bin 44,94.23361277652329,"['P_3', 'R_283']"
46,Bin 43,1.8824059549254797,['R_65']
47,Bin 42,0.0,"['R_30', 'R_149', 'R_213']"
48,Bin 47,0.0,"['P_4', 'R_164', 'R_36', 'R_43']"
49,Bin 50,0.0,"['R_159', 'R_8', 'R_221']"
