,Bin #,Score,Bins
0,Bin 1,0,"['R_132', 'R_14', 'P_9', 'R_185', 'R_23', 'R_355', 'R_427', 'R_385', 'R_95', 'R_246', 'R_248', 'R_430', 'R_437', 'R_429', 'R_90', 'R_478', 'R_392', 'R_284']"
1,Bin 2,0,"['R_98', 'R_386', 'R_414', 'R_407', 'R_70', 'R_440', 'R_175', 'R_406', 'R_224', 'R_484', 'R_316', 'R_363', 'R_57', 'R_10', 'R_463', 'R_128']"
2,Bin 3,0,"['R_235', 'R_277', 'R_280', 'R_445', 'R_233', 'R_473', 'R_346', 'R_260', 'R_34', 'R_65', 'R_295']"
3,Bin 4,0,"['R_7', 'R_276', 'R_314', 'R_68', 'R_228', 'R_237', 'R_411', 'R_35', 'R_118', 'R_408', 'R_13', 'R_488', 'R_409', 'R_12', 'R_125', 'R_296', 'R_341', 'R_487', 'R_87', 'R_464']"
4,Bin 5,0,"['R_4', 'R_362', 'R_9', 'R_286', 'R_188', 'R_475', 'R_214', 'R_27', 'R_28', 'R_25', 'R_117', 'R_123', 'R_370', 'R_444']"
5,Bin 6,0,"['R_293', 'R_49', 'R_413', 'R_5', 'R_483', 'R_180', 'R_299', 'R_67', 'R_184', 'R_44', 'R_395', 'R_207', 'R_118', 'R_71']"
6,Bin 7,0,"['R_49', 'R_271', 'R_77', 'R_394', 'R_197', 'R_470', 'R_150', 'P_1', 'R_282', 'R_380', 'R_114', 'R_360', 'R_350', 'R_192']"
7,Bin 8,0,"['R_357', 'R_141', 'R_291', 'R_301', 'R_256', 'R_64', 'R_318', 'R_209', 'R_230', 'R_227', 'R_243', 'R_120', 'R_331', 'R_350', 'R_272']"
8,Bin 9,0,"['R_165', 'R_293', 'R_92', 'R_164', 'R_151', 'R_299', 'R_144', 'R_74', 'R_325', 'R_61', 'R_241', 'R_443', 'R_147', 'R_248', 'R_43', 'R_354']"
9,Bin 10,0,"['R_101', 'R_14', 'R_451', 'R_375', 'R_310', 'R_278', 'R_81', 'R_69', 'R_448', 'R_319', 'R_177', 'R_374', 'R_210', 'R_471', 'R_13', 'R_60', 'R_82', 'R_353', 'R_467', 'R_264', 'R_93', 'R_114']"
10,Bin 11,0,"['R_101', 'R_351', 'R_333', 'R_384', 'R_200', 'R_127', 'R_85', 'R_401', 'R_285']"
11,Bin 12,0,"['R_79', 'R_398', 'R_298', 'R_376', 'R_277', 'R_72', 'R_137', 'R_17', 'R_123', 'R_424', 'R_404', 'R_206', 'R_452', 'R_240', 'R_22', 'R_359', 'R_302', 'R_423', 'R_140', 'R_285']"
12,Bin 13,0,"['R_198', 'R_402', 'R_181', 'R_286', 'R_182', 'R_384', 'R_106', 'R_15', 'R_386', 'R_50']"
13,Bin 14,0,"['R_63', 'R_323', 'R_20', 'R_9', 'R_454', 'R_369', 'R_241', 'R_167', 'R_199', 'R_203', 'R_268', 'R_106', 'R_355', 'R_419', 'R_73', 'R_439', 'R_169']"
14,Bin 15,0,"['R_180', 'R_438', 'R_326', 'R_135', 'R_278', 'R_80', 'R_462', 'R_434', 'R_453', 'R_382', 'R_390', 'R_464']"
15,Bin 16,0,"['R_467', 'R_262', 'R_434', 'R_489', 'R_155', 'R_191', 'R_242', 'R_161', 'R_90', 'R_363', 'R_422']"
16,Bin 17,0,"['R_194', 'R_18', 'R_362', 'R_33', 'R_145', 'R_356', 'R_472', 'R_31', 'R_410', 'R_485', 'R_393', 'R_108', 'R_27', 'R_104', 'R_289']"
17,Bin 18,0,"['R_4', 'R_468', 'R_201', 'R_29', 'R_343', 'R_324', 'R_193', 'R_301', 'R_409', 'R_104', 'R_168', 'P_10']"
18,Bin 19,0,"['R_317', 'R_171', 'R_51', 'R_247', 'R_58', 'R_365', 'R_315', 'R_216', 'R_411', 'R_103', 'R_375', 'R_426', 'R_30', 'R_399', 'R_358', 'R_183', 'R_168']"
19,Bin 20,0,"['R_76', 'R_115', 'R_265', 'R_315', 'R_249', 'R_374', 'R_48', 'R_107', 'R_95', 'R_6', 'R_134', 'R_224', 'R_431', 'R_486', 'R_313', 'R_389', 'R_455']"
20,Bin 21,0,"['R_112', 'R_266', 'R_185', 'P_9', 'R_468', 'R_130', 'R_238', 'R_3', 'R_204', 'R_6', 'R_393', 'R_62', 'R_128']"
21,Bin 22,0,"['R_142', 'R_131', 'R_206', 'R_181', 'R_330', 'R_425', 'R_342', 'R_347', 'R_46', 'R_152', 'R_16', 'P_5', 'R_55', 'R_328', 'R_349']"
22,Bin 23,0,"['R_211', 'R_446', 'R_458', 'R_254', 'R_137', 'R_110', 'R_71', 'R_482']"
23,Bin 24,0,"['R_348', 'R_26', 'R_76', 'R_311', 'R_211', 'R_12', 'R_67', 'R_329', 'R_89', 'R_152', 'R_475', 'R_32', 'R_367', 'R_337', 'R_166', 'P_2', 'R_279', 'R_122']"
24,Bin 25,0,"['R_190', 'R_157', 'R_273', 'R_459', 'R_197', 'R_416', 'R_44', 'R_230', 'R_17', 'R_338', 'R_455', 'R_8', 'R_304']"
25,Bin 26,0,"['R_63', 'R_317', 'P_8', 'R_403', 'R_471', 'R_343', 'P_6', 'R_245', 'R_377', 'R_124', 'R_25', 'R_397', 'R_269', 'R_139', 'R_172']"
26,Bin 27,0,"['R_178', 'R_156', 'R_441', 'R_153', 'R_3', 'R_378', 'R_428', 'R_372', 'R_41', 'R_213', 'R_381', 'R_392', 'R_390']"
27,Bin 28,0,"['R_141', 'R_307', 'R_420', 'R_265', 'R_308', 'R_226', 'R_485', 'R_337', 'R_479', 'R_255', 'R_368', 'R_189', 'R_91', 'R_304']"
28,Bin 29,0,"['R_222', 'R_250', 'R_58', 'R_187', 'R_88', 'R_339', 'R_428', 'R_208', 'R_129', 'R_480', 'R_34', 'R_205', 'R_261', 'R_15']"
29,Bin 30,0,"['R_335', 'R_169', 'R_42', 'R_162', 'R_249', 'R_105', 'R_40', 'R_86', 'R_336', 'R_36', 'R_290', 'R_432', 'R_340', 'R_73', 'R_422', 'R_457', 'R_396', 'R_258']"
30,Bin 31,0,"['R_418', 'R_5', 'R_448', 'R_419', 'R_232', 'R_191', 'R_200', 'R_352', 'R_85', 'R_292', 'R_11', 'R_309', 'R_234', 'R_361']"
31,Bin 32,0,"['R_461', 'R_481', 'R_342', 'R_53', 'R_333', 'R_474', 'R_416', 'R_435', 'P_3', 'R_94', 'R_143', 'R_160', 'R_112', 'R_331', 'R_26', 'R_332', 'R_209', 'R_263', 'R_117']"
