,Bin #,Score,Bins
0,Bin 33,4464.924100460796,"['P_5', 'P_2', 'P_6', 'P_4']"
1,Bin 36,3961.1424620154653,"['P_7', 'P_1', 'P_2']"
2,Bin 29,3950.319621651322,"['P_10', 'P_8', 'P_2']"
3,Bin 17,3855.636705878431,"['P_1', 'P_7', 'P_4']"
4,Bin 27,3850.1275547125633,"['P_1', 'P_4', 'P_2']"
5,Bin 24,3842.971448626629,"['P_7', 'P_2', 'P_5']"
6,Bin 19,3839.4812721072594,"['P_6', 'P_4', 'P_1']"
7,Bin 38,3825.8682096164066,"['P_10', 'P_6', 'P_4']"
8,Bin 28,3807.6870428857455,"['P_2', 'P_1', 'P_3']"
9,Bin 34,3786.5816738284234,"['P_4', 'P_3', 'P_10']"
10,Bin 18,3754.2935011013906,"['P_1', 'P_6', 'P_3']"
11,Bin 7,3077.001660641502,"['P_1', 'P_2']"
12,Bin 11,3077.001660641502,"['P_2', 'P_1']"
13,Bin 31,3037.731112522893,"['P_2', 'P_8']"
14,Bin 13,2990.378742418671,"['P_1', 'P_5']"
15,Bin 1,2960.382091123773,"['P_2', 'P_10']"
16,Bin 4,2938.2859682730527,"['P_1', 'P_7']"
17,Bin 39,2938.2859682730527,"['P_7', 'P_1']"
18,Bin 12,2901.4148484675015,"['P_2', 'P_7']"
19,Bin 5,2899.591448832721,"['P_1', 'P_4']"
20,Bin 8,2899.591448832721,"['P_4', 'P_1']"
21,Bin 25,2893.7259289234325,"['P_10', 'P_1']"
22,Bin 40,2877.805882742768,"['P_4', 'P_5']"
23,Bin 3,2846.0683832651616,"['P_10', 'P_4']"
24,Bin 2,2827.1199388380323,"['P_2', 'P_6']"
25,Bin 9,2821.596514685583,"['P_1', 'P_6']"
26,Bin 22,2821.596514685583,"['P_6', 'P_1']"
27,Bin 15,2820.4934639658036,"['P_7', 'P_3']"
28,Bin 30,2820.4934639658036,"['P_3', 'P_7']"
29,Bin 6,2809.584732396488,"['P_4', 'P_2']"
30,Bin 16,2809.584732396488,"['P_2', 'P_4']"
31,Bin 21,2798.3112991811977,"['P_3', 'P_1']"
32,Bin 32,2798.3112991811977,"['P_1', 'P_3']"
33,Bin 10,2791.0551039125758,"['P_3', 'P_8']"
34,Bin 26,2791.0551039125758,"['P_8', 'P_3']"
35,Bin 23,2785.209280247567,"['P_4', 'P_6']"
36,Bin 35,2776.5941978466954,"['P_3', 'P_2']"
37,Bin 20,2773.8477774369967,"['P_8', 'P_5']"
38,Bin 14,2742.753543923495,"['P_4', 'P_3']"
39,Bin 37,2742.753543923495,"['P_3', 'P_4']"
40,Bin 45,501.30288623006294,"['P_8', 'R_19', 'P_1']"
41,Bin 41,446.5489843430318,"['P_1', 'R_15', 'P_7']"
42,Bin 46,190.06707463020098,"['P_8', 'R_24']"
43,Bin 48,175.42791492144744,"['R_33', 'P_9']"
44,Bin 42,174.49432984550182,"['P_4', 'R_38']"
45,Bin 44,169.66614908309128,"['P_3', 'P_9', 'R_15', 'R_9']"
46,Bin 43,164.90958455250626,"['P_7', 'P_4', 'R_29', 'R_2']"
47,Bin 47,154.6300710552688,"['P_3', 'R_40']"
48,Bin 49,1.0469601416854755,"['R_22', 'R_25']"
49,Bin 50,0.23257484359606445,"['R_29', 'R_14']"
