,Bin #,Score,Bins
0,Bin 31,4588.5324934783985,"['P_1', 'P_2', 'P_5', 'P_7']"
1,Bin 13,4532.905674839315,"['P_8', 'P_7', 'P_1', 'P_3']"
2,Bin 39,4434.076996205625,"['P_4', 'P_3', 'P_7', 'P_1']"
3,Bin 27,4412.668608109138,"['P_4', 'P_3', 'P_5', 'P_6']"
4,Bin 7,4411.567800928815,"['P_9', 'P_3', 'P_8', 'P_7']"
5,Bin 22,4358.253915833938,"['P_8', 'P_5', 'P_3', 'P_6']"
6,Bin 26,4358.253915833938,"['P_5', 'P_6', 'P_3', 'P_8']"
7,Bin 6,3961.1424620154653,"['P_7', 'P_2', 'P_1']"
8,Bin 38,3923.5323515057576,"['P_7', 'P_5', 'P_1']"
9,Bin 23,3906.3338701284843,"['P_2', 'P_5', 'P_4']"
10,Bin 8,3881.423182275811,"['P_3', 'P_8', 'P_2']"
11,Bin 33,3881.423182275811,"['P_8', 'P_3', 'P_2']"
12,Bin 21,3865.667387390625,"['P_3', 'P_1', 'P_8']"
13,Bin 37,3865.667387390625,"['P_8', 'P_3', 'P_1']"
14,Bin 35,3848.606907898841,"['P_10', 'P_7', 'P_2']"
15,Bin 12,3846.7881126298207,"['P_3', 'P_5', 'P_4']"
16,Bin 17,3842.971448626629,"['P_2', 'P_5', 'P_7']"
17,Bin 16,3835.174586881164,"['P_7', 'P_4', 'P_3']"
18,Bin 9,3813.5059673940173,"['P_3', 'P_7', 'P_8']"
19,Bin 28,3807.6870428857455,"['P_3', 'P_1', 'P_2']"
20,Bin 19,3783.425285176852,"['P_7', 'P_4', 'P_2']"
21,Bin 24,3783.425285176852,"['P_2', 'P_7', 'P_4']"
22,Bin 15,3756.0243909492456,"['P_3', 'P_7', 'P_5']"
23,Bin 29,3756.0243909492456,"['P_5', 'P_3', 'P_7']"
24,Bin 20,3754.2935011013906,"['P_3', 'P_1', 'P_6']"
25,Bin 30,3754.129684373997,"['P_6', 'P_8', 'P_9']"
26,Bin 34,3733.399097462194,"['P_2', 'P_5', 'P_6']"
27,Bin 36,3728.1706824848566,"['P_3', 'P_10', 'P_1']"
28,Bin 14,3712.203007350595,"['P_4', 'P_6', 'P_3']"
29,Bin 32,3707.7078915918614,"['P_9', 'P_8', 'P_7']"
30,Bin 40,3703.4397862433157,"['P_6', 'P_5', 'P_8']"
31,Bin 2,3077.001660641502,"['P_1', 'P_2']"
32,Bin 5,3077.001660641502,"['P_2', 'P_1']"
33,Bin 10,3037.731112522893,"['P_8', 'P_2']"
34,Bin 3,2990.378742418671,"['P_5', 'P_1']"
35,Bin 11,2990.378742418671,"['P_1', 'P_5']"
36,Bin 1,2960.382091123773,"['P_2', 'P_10']"
37,Bin 18,2949.225737215743,"['P_2', 'P_5']"
38,Bin 25,2938.2859682730527,"['P_7', 'P_1']"
39,Bin 4,2901.4148484675015,"['P_7', 'P_2']"
40,Bin 48,2776.5941978466954,"['P_3', 'P_2']"
41,Bin 46,501.30288623006294,"['P_8', 'R_19', 'P_1']"
42,Bin 50,497.52123646526707,"['R_33', 'P_9', 'P_2']"
43,Bin 41,414.6879286780577,"['P_2', 'R_15', 'P_7']"
44,Bin 42,198.03950469346057,"['P_1', 'R_38']"
45,Bin 45,169.3627758494335,"['P_8', 'R_14']"
46,Bin 44,138.60029690445498,"['P_7', 'P_9', 'R_21', 'R_9']"
47,Bin 49,136.7865949156485,"['P_10', 'R_40']"
48,Bin 47,103.4229687718678,"['P_6', 'R_6']"
49,Bin 43,0.0,"['P_4', 'P_3', 'P_1', 'R_23', 'R_8']"
