,Bin #,Score,Bins
0,Bin 38,8817.068831003142,"['P_1', 'P_6', 'P_4', 'P_9']"
1,Bin 18,7608.079195178181,"['P_9', 'P_1', 'P_2']"
2,Bin 26,7605.565956916753,"['P_9', 'P_2', 'P_4']"
3,Bin 19,7603.707519206681,"['P_2', 'P_4', 'P_1']"
4,Bin 33,7595.539767751709,"['P_4', 'P_8', 'P_10']"
5,Bin 3,7557.7921508525205,"['P_2', 'P_10', 'P_4']"
6,Bin 30,7516.661840359327,"['P_6', 'P_8', 'P_9']"
7,Bin 21,7513.345181808002,"['P_4', 'P_3', 'P_8']"
8,Bin 24,7511.3732665577445,"['P_4', 'P_2', 'P_5']"
9,Bin 5,7466.384846736273,"['P_3', 'P_8', 'P_2']"
10,Bin 27,7466.247402190034,"['P_2', 'P_10', 'P_3']"
11,Bin 31,7456.407235370654,"['P_6', 'P_10', 'P_2']"
12,Bin 28,7448.551384715065,"['P_3', 'P_1', 'P_4']"
13,Bin 22,7397.988363659299,"['P_8', 'P_6', 'P_2']"
14,Bin 14,7391.9089668441775,"['P_9', 'P_2', 'P_3']"
15,Bin 23,7325.147513329327,"['P_3', 'P_6', 'P_10']"
16,Bin 34,7325.147513329327,"['P_6', 'P_10', 'P_3']"
17,Bin 8,5764.354631994857,"['P_4', 'P_1']"
18,Bin 13,5764.354631994857,"['P_1', 'P_4']"
19,Bin 7,5762.73487788069,"['P_9', 'P_1']"
20,Bin 40,5762.73487788069,"['P_1', 'P_9']"
21,Bin 25,5754.283113430253,"['P_10', 'P_1']"
22,Bin 20,5698.053293221527,"['P_9', 'P_4']"
23,Bin 2,5679.68292807092,"['P_10', 'P_4']"
24,Bin 1,5659.160317082629,"['P_2', 'P_10']"
25,Bin 17,5659.160317082629,"['P_10', 'P_2']"
26,Bin 9,5653.916451589202,"['P_8', 'P_1']"
27,Bin 11,5639.130182490267,"['P_4', 'P_8']"
28,Bin 37,5639.130182490267,"['P_8', 'P_4']"
29,Bin 10,5637.0971971731105,"['P_2', 'P_4']"
30,Bin 16,5637.0971971731105,"['P_4', 'P_2']"
31,Bin 29,5629.616216684115,"['P_8', 'P_2']"
32,Bin 39,5629.616216684115,"['P_2', 'P_8']"
33,Bin 36,5611.745448557826,"['P_1', 'P_6']"
34,Bin 4,5604.880905278153,"['P_2', 'P_9']"
35,Bin 6,5604.880905278153,"['P_9', 'P_2']"
36,Bin 12,5575.012803192566,"['P_10', 'P_7']"
37,Bin 35,5533.094041716446,"['P_8', 'P_10']"
38,Bin 15,5531.817099637257,"['P_1', 'P_5']"
39,Bin 32,5529.503346461894,"['P_4', 'P_6']"
40,Bin 41,1095.04665770104,"['P_8', 'P_6', 'P_7', 'R_10']"
41,Bin 50,795.0569956991487,"['R_33', 'P_9', 'P_2']"
42,Bin 42,746.1824905163058,"['P_3', 'P_2', 'R_38']"
43,Bin 48,281.3815013023979,"['P_8', 'R_22']"
44,Bin 45,276.33540309447807,"['P_4', 'R_15']"
45,Bin 49,245.69289633940173,"['P_10', 'R_40']"
46,Bin 47,219.510157774574,"['P_4', 'R_6']"
47,Bin 43,206.98371346357416,"['P_2', 'P_1', 'R_23', 'R_8']"
48,Bin 46,72.44247524289584,"['P_4', 'R_29', 'R_1']"
49,Bin 44,0.0,"['R_14', 'P_8', 'R_22', 'P_7', 'R_25']"
