,Bin #,Score,Bins
0,Bin 21,9133.593834990135,"['P_8', 'P_5', 'P_2', 'P_9', 'P_10', 'P_6']"
1,Bin 13,8814.709575389763,"['P_4', 'P_2', 'P_3', 'P_10', 'P_1']"
2,Bin 34,8238.561698515976,"['P_4', 'P_5', 'P_1', 'P_7']"
3,Bin 23,8232.707777182637,"['P_10', 'P_1', 'P_4', 'P_3']"
4,Bin 37,8225.28166658654,"['P_7', 'P_5', 'P_1', 'P_3']"
5,Bin 24,8197.887856123625,"['P_6', 'P_3', 'P_10', 'P_4']"
6,Bin 12,8147.663211739553,"['P_1', 'P_8', 'P_10', 'P_3']"
7,Bin 38,7195.3809097389085,"['P_9', 'P_2', 'P_8']"
8,Bin 8,7187.459908937456,"['P_2', 'P_9', 'P_1']"
9,Bin 11,7183.34522928468,"['P_1', 'P_4', 'P_8']"
10,Bin 22,7183.34522928468,"['P_1', 'P_8', 'P_4']"
11,Bin 35,7112.372930403037,"['P_4', 'P_2', 'P_9']"
12,Bin 16,7073.664943000823,"['P_7', 'P_9', 'P_1']"
13,Bin 3,7064.593138711719,"['P_3', 'P_8', 'P_2']"
14,Bin 14,7064.593138711719,"['P_8', 'P_3', 'P_2']"
15,Bin 10,7061.9551482829165,"['P_8', 'P_2', 'P_5']"
16,Bin 18,7059.230697675038,"['P_1', 'P_4', 'P_3']"
17,Bin 25,7057.514385367422,"['P_8', 'P_1', 'P_7']"
18,Bin 28,7052.414439245767,"['P_7', 'P_10', 'P_2']"
19,Bin 20,7051.993132328306,"['P_9', 'P_1', 'P_3']"
20,Bin 30,7021.488805370733,"['P_2', 'P_10', 'P_5']"
21,Bin 17,7014.691714847263,"['P_3', 'P_1', 'P_5']"
22,Bin 40,7000.760996007478,"['P_7', 'P_9', 'P_8']"
23,Bin 29,6985.891015519179,"['P_5', 'P_4', 'P_6']"
24,Bin 15,6951.510249034308,"['P_3', 'P_5', 'P_6']"
25,Bin 7,6928.216515090525,"['P_2', 'P_5', 'P_7']"
26,Bin 19,6925.03985274446,"['P_8', 'P_5', 'P_9']"
27,Bin 36,6925.03985274446,"['P_9', 'P_8', 'P_5']"
28,Bin 9,6837.11249169169,"['P_5', 'P_7', 'P_9']"
29,Bin 2,5409.3914366841655,"['P_4', 'P_1']"
30,Bin 4,5409.3914366841655,"['P_1', 'P_4']"
31,Bin 26,5380.908087038897,"['P_9', 'P_1']"
32,Bin 5,5301.376480099951,"['P_8', 'P_1']"
33,Bin 32,5289.609569262588,"['P_9', 'P_2']"
34,Bin 39,5289.609569262588,"['P_2', 'P_9']"
35,Bin 27,5278.283543017533,"['P_1', 'P_7']"
36,Bin 6,5271.454051922162,"['P_1', 'P_5']"
37,Bin 31,5256.410292906842,"['P_2', 'P_8']"
38,Bin 1,5254.094448928983,"['P_10', 'P_4']"
39,Bin 33,5254.094448928983,"['P_4', 'P_10']"
40,Bin 48,5120.6438796363,"['P_2', 'P_4']"
41,Bin 50,961.4582953184314,"['R_33', 'P_9', 'P_2']"
42,Bin 41,808.913840312496,"['P_4', 'R_15', 'P_7']"
43,Bin 42,376.81761933039155,"['P_1', 'R_38']"
44,Bin 43,286.12864020022545,"['P_2', 'P_9', 'R_23', 'R_8']"
45,Bin 45,272.29302543620776,"['P_2', 'R_15']"
46,Bin 49,264.54989504102383,"['P_10', 'R_40']"
47,Bin 47,262.0468449145658,"['P_5', 'R_6']"
48,Bin 46,116.49346476339248,"['P_1', 'R_29', 'R_1']"
49,Bin 44,0.0,"['P_6', 'P_1', 'P_10', 'R_6', 'R_10', 'R_15', 'R_25', 'R_2']"
