,Top Bin,Top Bin of Features:,Number of Instances with No Mismatches in Bin:,Number of Instances with Mismatch(es) in Bin:,p-value from Log Rank Test:
0,"['R_36', 'R_8', 'R_21', 'R_32', 'R_34', 'R_40', 'R_38']",7348,7348,2652,0.015112569381711388
