,Bin #,Score,Bins
0,Bin 33,4309.569693531403,"['P_2', 'P_3', 'P_8', 'P_6', 'P_4']"
1,Bin 27,3906.9669613730566,"['P_7', 'P_2', 'P_1', 'P_6']"
2,Bin 10,3859.552490368494,"['P_3', 'P_8', 'P_2', 'P_7']"
3,Bin 32,3797.2598910695656,"['P_1', 'P_8', 'P_9', 'P_4']"
4,Bin 39,3782.5718563020596,"['P_8', 'P_4', 'P_9', 'P_5']"
5,Bin 8,3782.2919875759317,"['P_5', 'P_7', 'P_2', 'P_3']"
6,Bin 15,3673.764253413199,"['P_5', 'P_7', 'P_6', 'P_8']"
7,Bin 23,3575.17547458344,"['P_7', 'P_6', 'P_5', 'P_9']"
8,Bin 18,3318.0773666160235,"['P_2', 'P_1', 'P_5']"
9,Bin 30,3245.231872064929,"['P_2', 'P_4', 'P_5']"
10,Bin 14,3217.5570912486705,"['P_1', 'P_2', 'P_8']"
11,Bin 12,3203.788400761111,"['P_7', 'P_2', 'P_1']"
12,Bin 21,3194.7038421203483,"['P_8', 'P_2', 'P_5']"
13,Bin 19,3161.8797548538587,"['P_7', 'P_6', 'P_1']"
14,Bin 28,3161.8797548538587,"['P_6', 'P_7', 'P_1']"
15,Bin 24,3123.379506810302,"['P_9', 'P_2', 'P_10']"
16,Bin 4,3090.6821119222245,"['P_3', 'P_8', 'P_2']"
17,Bin 25,3064.40812967462,"['P_3', 'P_10', 'P_1']"
18,Bin 7,3053.4366587607233,"['P_2', 'P_4', 'P_3']"
19,Bin 16,3051.708719481952,"['P_5', 'P_4', 'P_9']"
20,Bin 9,2998.1758130209155,"['P_2', 'P_6', 'P_4']"
21,Bin 13,2993.8069601242723,"['P_4', 'P_8', 'P_6']"
22,Bin 11,2958.474310016918,"['P_8', 'P_7', 'P_5']"
23,Bin 35,2956.725523454607,"['P_5', 'P_9', 'P_3']"
24,Bin 31,2948.1933275962156,"['P_8', 'P_6', 'P_10']"
25,Bin 29,2933.322284290342,"['P_4', 'P_7', 'P_3']"
26,Bin 20,2892.1327272281555,"['P_9', 'P_5', 'P_7']"
27,Bin 37,2884.8749919422194,"['P_4', 'P_7', 'P_6']"
28,Bin 5,2871.864809670323,"['P_8', 'P_5', 'P_10']"
29,Bin 34,2854.2834635121935,"['P_10', 'P_5', 'P_7']"
30,Bin 40,2854.2834635121935,"['P_7', 'P_5', 'P_10']"
31,Bin 3,2348.6355259723828,"['P_1', 'P_2']"
32,Bin 6,2300.2214242607038,"['P_9', 'P_2']"
33,Bin 38,2266.12185766695,"['P_5', 'P_1']"
34,Bin 2,2262.2023713511076,"['P_2', 'P_5']"
35,Bin 36,2262.2023713511076,"['P_5', 'P_2']"
36,Bin 22,2253.7857620049917,"['P_7', 'P_1']"
37,Bin 1,2207.6475153172514,"['P_10', 'P_2']"
38,Bin 17,2200.472487070385,"['P_4', 'P_2']"
39,Bin 26,2200.472487070385,"['P_2', 'P_4']"
40,Bin 45,1993.3580233526197,"['P_5', 'P_7']"
41,Bin 48,1901.3612449930154,"['P_3', 'P_6']"
42,Bin 50,460.4984089929002,"['R_33', 'P_9', 'P_2']"
43,Bin 46,390.3825682987212,"['P_2', 'R_29', 'P_1']"
44,Bin 43,286.4361787126162,"['P_8', 'P_4', 'P_1', 'R_23', 'R_4']"
45,Bin 41,194.35858434226657,"['P_2', 'P_8', 'R_14', 'R_31']"
46,Bin 49,133.05114142898685,"['P_5', 'P_4', 'R_40', 'R_17']"
47,Bin 47,130.7242701636535,"['P_8', 'R_24']"
48,Bin 42,86.93788122384285,"['P_5', 'R_6']"
49,Bin 44,32.75362661566817,"['P_5', 'R_22', 'R_14', 'R_17']"
