,Bin #,Score,Bins
0,Bin 37,3331.956430028897,"['P_9', 'P_10', 'P_6', 'P_3', 'P_5']"
1,Bin 11,2956.7018592566865,"['P_5', 'P_9', 'P_1', 'P_6']"
2,Bin 20,2914.49913756687,"['P_1', 'P_8', 'P_6', 'P_10']"
3,Bin 1,2740.3643587428905,"['P_10', 'P_4', 'P_8', 'P_6']"
4,Bin 28,2708.258080567216,"['P_6', 'P_10', 'P_8', 'P_9']"
5,Bin 14,2651.9728001283734,"['P_9', 'P_4', 'P_8', 'P_3']"
6,Bin 15,2252.4539183286147,"['P_1', 'P_2', 'P_5']"
7,Bin 22,2242.828638585528,"['P_5', 'P_1', 'P_4']"
8,Bin 18,2228.363844966795,"['P_6', 'P_8', 'P_1']"
9,Bin 12,2195.309054426371,"['P_1', 'P_4', 'P_2']"
10,Bin 16,2109.084767095354,"['P_2', 'P_10', 'P_8']"
11,Bin 19,2109.084767095354,"['P_2', 'P_8', 'P_10']"
12,Bin 2,2078.8177101795386,"['P_8', 'P_6', 'P_9']"
13,Bin 38,2060.538851291445,"['P_4', 'P_5', 'P_8']"
14,Bin 40,2011.4604549666205,"['P_8', 'P_4', 'P_7']"
15,Bin 17,1437.9857490690936,"['R_18', 'P_9', 'P_2', 'P_8', 'P_10', 'P_6', 'P_3']"
16,Bin 13,1151.0970932214243,"['P_6', 'P_10', 'P_5', 'P_3', 'R_15', 'P_7']"
17,Bin 33,916.6533309446754,"['P_2', 'P_8', 'P_9', 'P_5', 'R_7']"
18,Bin 29,899.1377056128237,"['P_9', 'P_2', 'P_10', 'P_5', 'R_6']"
19,Bin 24,873.8936429982476,"['P_9', 'P_5', 'P_6', 'P_2', 'R_34']"
20,Bin 23,867.0576243959857,"['P_8', 'P_10', 'P_6', 'P_3', 'R_32']"
21,Bin 32,834.7064930219517,"['P_1', 'P_6', 'P_10', 'P_4', 'R_35']"
22,Bin 39,816.3908935847784,"['P_1', 'P_5', 'P_3', 'R_39', 'P_10']"
23,Bin 31,760.1199492419995,"['P_6', 'P_9', 'P_5', 'R_21', 'P_4']"
24,Bin 43,698.7297367540726,"['P_1', 'P_5', 'P_3', 'P_10', 'P_6', 'R_2', 'R_26']"
25,Bin 3,678.7621849162832,"['P_2', 'P_8', 'P_1', 'R_31']"
26,Bin 27,677.7572875033622,"['P_6', 'P_1', 'P_9', 'R_26']"
27,Bin 21,654.9506317090545,"['P_8', 'P_2', 'R_20', 'P_9']"
28,Bin 5,650.3865473521238,"['R_26', 'P_9', 'P_4', 'R_13', 'P_2', 'P_1', 'P_3']"
29,Bin 25,648.7806817231995,"['P_6', 'P_2', 'P_1', 'R_2']"
30,Bin 6,645.7882181803062,"['P_4', 'P_6', 'R_24', 'P_1']"
31,Bin 35,641.7807957621819,"['P_1', 'P_6', 'P_4', 'R_30']"
32,Bin 10,641.5255186687799,"['P_2', 'P_10', 'P_1', 'R_30']"
33,Bin 34,636.3159218251901,"['P_6', 'P_5', 'P_1', 'R_2']"
34,Bin 9,634.6611581409311,"['P_10', 'P_2', 'P_8', 'R_33']"
35,Bin 36,629.7104721901928,"['P_1', 'P_6', 'P_3', 'R_26']"
36,Bin 7,629.0185175066796,"['R_27', 'P_8', 'P_2', 'P_9']"
37,Bin 26,625.5693325871156,"['P_10', 'P_8', 'P_2', 'R_31']"
38,Bin 4,625.42161689204,"['P_5', 'P_7', 'P_2', 'R_25']"
39,Bin 30,623.1254729409221,"['P_10', 'P_5', 'P_3', 'R_25']"
40,Bin 8,619.2070107542388,"['P_6', 'P_4', 'P_9', 'R_33']"
41,Bin 49,314.43229800186356,"['P_8', 'P_5', 'R_7']"
42,Bin 45,79.04124498520531,"['P_2', 'P_9', 'R_10', 'R_15', 'R_17']"
43,Bin 41,76.98852013541483,"['P_9', 'R_6', 'R_22', 'R_9', 'R_10', 'P_2']"
44,Bin 42,66.22265783171574,"['R_26', 'R_13', 'P_4', 'P_2', 'R_38', 'R_14']"
45,Bin 48,48.57406068235172,"['P_10', 'R_6', 'R_22']"
46,Bin 47,26.29215018006505,"['P_8', 'R_31', 'R_7', 'R_19', 'R_26']"
47,Bin 50,24.70330532784937,"['P_1', 'R_30', 'R_40', 'R_17']"
48,Bin 44,0.8256018562781962,['R_30']
49,Bin 46,0.10092569781438172,"['R_20', 'R_14']"
