,0
,Bin 1
Bin #,"['P_10', 'P_7', 'P_2']"
Top Bin of Features:,4893.642052366783
Log-Rank ScoreNumber of Instances with No Mismatches in Bin:,5415
Number of Instances with Mismatch(es) in Bin:,4585
p-value from Log Rank Test:,0.0
