,Bin #,Score,Bins
0,Bin 20,5.903297053201164,"['R_36', 'R_8', 'R_21', 'R_32', 'R_34', 'R_40', 'R_38']"
1,Bin 26,5.59817950626728,"['R_37', 'R_33', 'R_15', 'R_8', 'R_17', 'R_31']"
2,Bin 30,5.577583453597334,"['R_14', 'R_35', 'R_24', 'R_4', 'R_29', 'R_27', 'R_5']"
3,Bin 32,4.928033175866339,"['R_36', 'R_8', 'R_32', 'R_14', 'R_35', 'R_24', 'R_7', 'R_5', 'R_28', 'R_15', 'R_27']"
4,Bin 38,4.905793171482266,"['R_21', 'R_36', 'R_32', 'R_5', 'R_38', 'R_28']"
5,Bin 31,4.506533271597082,"['R_33', 'R_32', 'R_5', 'R_7', 'R_38', 'R_4', 'R_10', 'R_23', 'R_40', 'R_29', 'R_18', 'R_8', 'R_21', 'R_35']"
6,Bin 25,4.473453323775248,"['R_24', 'R_38', 'R_34', 'R_32', 'R_16', 'R_36', 'R_12', 'R_39', 'R_5', 'R_9', 'R_8']"
7,Bin 11,4.41848847184479,"['R_25', 'R_27', 'R_4', 'R_32', 'R_28', 'R_30', 'R_20', 'R_38', 'R_5', 'R_35']"
8,Bin 35,4.326827614706199,"['R_8', 'R_39', 'R_22', 'R_14', 'R_7', 'R_21', 'R_5', 'R_26', 'R_3', 'R_32', 'R_36', 'R_40', 'R_4', 'R_24', 'R_33', 'R_30', 'R_25', 'R_1', 'R_29', 'R_13', 'R_9']"
9,Bin 8,4.323020315427172,"['R_28', 'R_18', 'R_39', 'R_31', 'R_25', 'R_6', 'R_40', 'R_19', 'R_24', 'R_7', 'R_15', 'R_33', 'R_20', 'R_23', 'R_3', 'R_8', 'R_2']"
10,Bin 29,4.114593724453841,"['R_39', 'R_13', 'R_34', 'R_29', 'R_20', 'R_15', 'R_5', 'R_4', 'R_40', 'R_35']"
11,Bin 37,3.8473195013953934,"['R_28', 'R_35', 'R_20', 'R_5', 'R_4', 'R_10', 'R_24', 'R_11', 'R_36', 'R_27', 'R_14', 'R_9', 'R_33']"
12,Bin 39,3.804121215294758,"['R_22', 'R_21', 'R_33', 'R_24', 'R_29', 'R_13', 'R_8', 'R_32', 'R_4', 'R_11', 'R_6', 'R_35']"
13,Bin 28,3.7103110476925774,"['R_32', 'R_35', 'R_9', 'R_8', 'R_33', 'R_26', 'R_24', 'R_39', 'R_4', 'R_22', 'R_23', 'R_40', 'R_27', 'R_5', 'R_7', 'R_30']"
14,Bin 7,3.599643604068051,"['R_3', 'R_38', 'R_9', 'R_5', 'R_14', 'R_40', 'R_27', 'R_22', 'R_12', 'R_7', 'R_23', 'R_15', 'R_20', 'R_10', 'R_32', 'R_30', 'R_13', 'R_28', 'R_35', 'R_16']"
15,Bin 9,3.5793297522317133,"['R_24', 'R_38', 'R_36', 'R_6', 'R_8', 'R_39', 'R_34', 'R_16', 'R_32']"
16,Bin 46,3.54808529759236,"['R_38', 'R_17', 'R_16', 'R_2', 'R_9', 'R_5', 'R_1', 'R_29', 'R_27', 'R_15', 'R_21', 'R_13', 'R_18', 'R_8', 'R_30', 'R_10']"
17,Bin 36,3.5427729560851033,"['R_38', 'R_18', 'R_8', 'R_37', 'R_33', 'R_26', 'R_15', 'R_21', 'R_27', 'R_2', 'R_6']"
18,Bin 49,3.5385675200498383,"['R_37', 'R_17', 'R_8', 'R_29', 'R_15', 'R_27', 'R_38', 'R_16', 'R_1']"
